zip3,share_black,share_hispanic,poverty_rate,median_income_approx,total_pop,income_decile,poverty_decile,high_black
232,0.3785758107366015,0.0712125398939784,0.1670059795823854,52365.81848907888,540699.75,8.0,7.0,1
233,0.2855058820522912,0.0508370877664911,0.091730086778035,-696489.1389601354,255373.75,1.0,2.0,1
234,0.2310755292095558,0.0599533303214059,0.0900192489832301,16451.456453025756,572750.5,4.0,2.0,1
235,0.4191368587241702,0.0677342327751101,0.1874922344271806,44707.4148988094,243458.5,7.0,8.0,1
236,0.3782693734616748,0.0599615881382726,0.1302938627270915,56771.14250122414,384270.75,9.0,4.0,1
237,0.5220423425935841,0.032092594895215,0.1768894444671098,46208.43242808391,95940.0,7.0,7.0,1
238,0.3836067699377351,0.0416003107925845,0.1291616902493684,19300.48733843982,337923.75,4.0,4.0,1
239,0.3600924852221291,0.0231802050220073,0.2074708812303477,-136297.2679634305,107180.0,2.0,9.0,1
240,0.1209901296217724,0.0357777558972899,0.17116760315802,-38810.72574755188,355802.0,3.0,7.0,0
241,0.10377853707817,0.0232648244821564,0.1478353606239161,-65824.1889282861,229625.0,3.0,5.0,0
242,0.0278604707293667,0.010555156535064,0.1916465116901498,36288.06414262936,196144.75,5.0,8.0,0
243,0.0271452463168043,0.0242223209020483,0.1769016272531072,-107520.27063202354,152002.0,2.0,7.0,0
244,0.0605353409901673,0.0206132233409023,0.1334223312748903,-447317.89968808985,143201.75,1.0,4.0,0
245,0.2407882585450438,0.0211904197504719,0.1722717942664019,35426.78945671512,379519.5,5.0,7.0,1
246,0.0246874169467751,0.005404622796891,0.2060958493209589,-164292.9183714174,70641.25,2.0,9.0,0
247,0.0590982145881515,0.007882441154579,0.2136020885004456,-186565.7387096667,60872.75,2.0,9.0,0
248,0.056918170112273,0.0033227501421609,0.2835430761161428,-275934.1245160261,38512.0,1.0,10.0,0
249,0.0250740828887269,0.0132275440841992,0.1709139921353422,39103.362830096485,53573.0,5.0,7.0,0
250,0.0213519179125944,0.0075252211246634,0.1599839999871451,-947035.5627557816,68441.25,1.0,6.0,0
251,0.0253961078731449,0.0078312745764595,0.1719852191859281,-128503.55760799302,75705.75,2.0,7.0,0
252,0.0034194673429926,0.0039496870999986,0.1911480590940252,-275968.6304669772,58168.75,1.0,8.0,0
253,0.0502476545315389,0.0107196948420324,0.1431064187457515,48222.12947525295,117368.75,7.0,5.0,0
254,0.0604122249371378,0.0380846233866927,0.1261002814099057,55181.43376104477,178724.0,9.0,4.0,0
255,0.0059664409148816,0.0067297782568125,0.1664518174579051,45387.19059929504,141182.0,7.0,7.0,0
256,0.0246039126644225,0.0059928352097069,0.2234313911378261,-131956.9845711232,51405.0,2.0,9.0,0
257,0.0566975673462169,0.011773671920613,0.2492645533303047,34887.0973819646,75988.25,5.0,10.0,0
258,0.0802267581775827,0.0130321898033248,0.1836908159225988,-1411812.693571088,90608.75,1.0,8.0,0
259,0.027420340540602,0.0088770886006881,0.1994522196198188,-1861404.7447615145,44861.5,1.0,9.0,0
260,0.0225729907052047,0.0091899419759153,0.1557130154289985,40450.05662274519,131918.5,6.0,6.0,0
261,0.0080970384571809,0.0072416886045945,0.1678270693180593,-207198.1468625511,132332.25,2.0,7.0,0
262,0.0080483709935757,0.0064382201293308,0.188930240745283,-1359493.335586103,84589.0,1.0,8.0,0
263,0.0225855601808186,0.0142225869541718,0.1830122792067405,-430187.9269690738,89597.0,1.0,8.0,0
264,0.0078711270501642,0.0075119403026302,0.2070974666642669,36839.149742049376,58862.5,5.0,9.0,0
265,0.0353574719240297,0.0156232039579623,0.192667272392444,-35981.12101385713,177305.25,3.0,8.0,0
266,0.0034272429710675,0.0034552777332697,0.1791939842874136,-583675.9607917741,31988.25,1.0,8.0,0
267,0.0200378355303605,0.007933609651755,0.1710825265262716,-306294.27844837564,55860.75,1.0,7.0,0
268,0.020299004874015,0.0192639161194935,0.1600894006982658,35925.341815842585,33058.5,5.0,6.0,0
270,0.062695379228152,0.0612391024177312,0.1497907798800315,47919.97250954261,288214.5,7.0,5.0,0
271,0.3163496291100823,0.140108710242113,0.2137726402284021,42163.74384769924,252573.0,6.0,9.0,1
272,0.1704748419903231,0.0942006103710916,0.1683248417034278,45051.6765837672,579631.25,7.0,7.0,0
273,0.157093534071961,0.0925563875494286,0.1625658738727322,-65568.45511416039,385006.5,3.0,6.0,0
274,0.362517938906982,0.0720078215563789,0.1845509035250545,45045.03644447483,305235.0,7.0,8.0,1
275,0.1962788409356181,0.0874997143620732,0.1341174340003972,61222.621090737644,1071699.5,9.0,4.0,1
276,0.2591132024923574,0.1060951489404212,0.1424176456069479,60546.25003441789,496336.0,9.0,5.0,1
277,0.3765740948794453,0.1382289379851539,0.1860409952277961,50958.07666219038,260332.5,8.0,8.0,1
278,0.4041021259783444,0.0555025424213635,0.2293586638559108,38825.854919641184,551279.75,5.0,10.0,1
279,0.295106315372565,0.036870963945185,0.174584828666747,-43734.89483853697,197760.5,3.0,7.0,1
280,0.1279080932222751,0.0695851346668956,0.1461854793539946,-3445.932156586454,672644.0,4.0,5.0,0
281,0.146913790440075,0.0698662561128853,0.1340958257502339,-6794.661806730375,588747.75,4.0,4.0,0
282,0.333313464533974,0.1295311523838529,0.1599641362193138,56622.13631808787,807320.5,9.0,6.0,1
283,0.2977658284780598,0.0981210088212357,0.2150543977981578,21488.67765744185,832668.75,4.0,9.0,1
284,0.173586867002005,0.0599306035472033,0.1837668880326884,45914.77859316864,476192.75,7.0,8.0,1
285,0.2079806952860941,0.082322670599754,0.166379694032197,44680.63356550095,495389.25,7.0,7.0,1
286,0.0667084524276666,0.0636787631722723,0.1902860858637636,-115456.32729661751,633050.75,2.0,8.0,0
287,0.0252925213471451,0.056966177457168,0.1628902306320155,2361.4582629602883,538989.5,4.0,6.0,0
288,0.0975063173201129,0.0601680295708416,0.1871272821865005,43053.11919692856,120255.25,6.0,8.0,0
289,0.0103810865362554,0.0257401924409219,0.183166723485675,36083.63013553436,37713.75,5.0,8.0,0
290,0.2842478460063371,0.0340115065048745,0.1551412869686196,-36264.20312857395,420316.5,3.0,6.0,1
291,0.4270896604075582,0.0504501219059882,0.1989763919351016,39655.42193554481,369137.75,6.0,9.0,1
292,0.4559518888381559,0.0503015514505667,0.1821324542808327,47097.71474032419,336194.25,7.0,8.0,1
293,0.2213934277362308,0.0474121838844052,0.184823822464509,-56297.98666246323,392330.25,3.0,8.0,1
294,0.2854292922382223,0.0507958937490099,0.1619075320617067,51462.57037336378,743146.5,8.0,6.0,1
295,0.3055785125279003,0.0378179988689204,0.2122528268821617,39741.9850784242,638361.75,6.0,9.0,1
296,0.1644194698662001,0.0592267800296486,0.1689872535118719,-20776.48533234289,963661.25,3.0,7.0,0
297,0.2166197558865925,0.0436844988903663,0.165881008016119,17231.466203217027,354414.75,4.0,7.0,1
298,0.3167362198534313,0.0439399015278859,0.2010694830450521,19387.35453364117,223573.75,4.0,9.0,1
299,0.2582700114704277,0.1110805542940412,0.1443767984545113,53939.00892136596,212135.75,9.0,5.0,1
300,0.3074832281466668,0.1228194046433698,0.1326945775969925,65478.723757282256,2215260.5,10.0,4.0,1
301,0.1885696074816517,0.0842771551457521,0.1388988833491172,51520.86127276051,1185796.5,8.0,5.0,1
302,0.4068039146496477,0.0728585324952,0.1578974229993482,-4584.678000073381,1004706.25,4.0,6.0,1
303,0.4442174138223685,0.1081064409503028,0.2037453697161476,55437.43322958315,911721.0,9.0,9.0,1
304,0.3223816031254859,0.063097633039665,0.2862592260539239,33649.071072752995,224694.25,5.0,10.0,1
305,0.0608223300141849,0.131765742633097,0.1669066969420979,28347.28534578872,629465.5,5.0,7.0,0
306,0.2077703719764607,0.0670790337285886,0.224384961031498,20236.722975153105,385341.25,4.0,9.0,1
307,0.038062005968648,0.1362404227976955,0.1790586571645139,41545.39734412765,366515.5,6.0,8.0,0
308,0.3391616021402992,0.0486737592404157,0.1684594799601276,53561.44034060815,191531.25,8.0,7.0,1
309,0.4451188773365072,0.0346484511718205,0.2212865876742875,41832.12940138122,200542.0,6.0,9.0,1
310,0.3556662250590724,0.0403729040650597,0.2094201700874782,28716.690406325128,540171.5,5.0,9.0,1
312,0.4931588912248143,0.0289526457446512,0.2444080154708355,-38113.99074378516,167982.5,3.0,10.0,1
313,0.2526625792150849,0.0607403353746499,0.1378614783500521,-113242.3452386144,207443.25,2.0,4.0,1
314,0.4204616762062108,0.0552986014574052,0.2001323663456581,45937.14465639423,239488.5,7.0,9.0,1
315,0.217807725192551,0.0654769837697827,0.203044509034876,42523.49073387831,335044.0,6.0,9.0,1
316,0.3066519294314216,0.0618900641730032,0.2446193890160612,37144.54161644471,191991.5,5.0,10.0,1
317,0.4129706252413365,0.0567549399471757,0.2639504216174289,35872.04340288452,371343.25,5.0,10.0,1
318,0.3116848616606718,0.0346131730532406,0.1590664392777626,51334.96811771984,86745.75,8.0,6.0,1
319,0.4395238743616392,0.0725633271086092,0.1963376891302125,41042.71227270724,193593.25,6.0,9.0,1
320,0.1096722605972597,0.0613817191832234,0.135312725635024,55037.38340692772,602969.5,9.0,4.0,0
321,0.1033904595575957,0.0621694921873128,0.1667485030849229,-87750.46140587899,563870.5,2.0,7.0,0
322,0.2778512967112247,0.0763275644379464,0.1570714086847764,51351.77041018111,910082.75,8.0,6.0,1
323,0.3117513066096445,0.0579123316939727,0.2235701693999823,37737.5661335491,428743.75,5.0,9.0,1
324,0.1242646974293723,0.0471589051628708,0.164775327548472,-45132.30080061108,341844.75,3.0,6.0,0
325,0.1390262577378094,0.0544479692148983,0.1460527325160583,-82038.28822431891,648272.25,2.0,5.0,0
326,0.1669549466809964,0.0761784409214974,0.2276215965473285,-188877.99113488744,358473.5,2.0,10.0,0
327,0.1049105896516202,0.1662825283247646,0.134429572337755,52966.23089509074,943267.75,8.0,4.0,0
328,0.2150382907958146,0.2981657900980005,0.1758186759362294,44973.32348498284,894140.25,7.0,7.0,1
329,0.0916645967524056,0.0926177733400417,0.1305004591565471,50651.601079715256,618929.0,8.0,4.0,0
330,0.2095423460012974,0.4500512352754623,0.1696992796246538,43196.90230861737,1643006.5,6.0,7.0,1
331,0.1721521662116384,0.6218628331722498,0.1801314499706415,48882.210771752354,1906819.25,8.0,8.0,0
333,0.2828204846987101,0.2281687911183697,0.1462332981161707,55558.403420844494,779027.25,9.0,5.0,1
334,0.167649526548008,0.1924210719711855,0.1431155109891807,54530.32250267738,1441045.25,9.0,5.0,0
335,0.0947337646878253,0.190783338884048,0.1277281518038708,44128.80403650121,718573.0,6.0,4.0,0
336,0.194565068584799,0.2794607820035878,0.1930882115590647,48588.04542202062,732756.75,8.0,8.0,1
337,0.119909818901502,0.0849253847460935,0.1464430186608889,45188.10650083437,731414.5,7.0,5.0,0
338,0.1300805453142706,0.1786648243657637,0.1813662237253818,28319.408374396822,710179.0,5.0,8.0,0
339,0.0791931201741805,0.1671217939322708,0.1469724814811377,25001.55606308686,744065.75,5.0,5.0,0
341,0.0584692956379721,0.254412135205673,0.1421951136390366,8323.17919518657,378582.5,4.0,5.0,0
342,0.0647539723348095,0.1186857116669077,0.136033167222896,-66197.20133666515,762867.0,3.0,4.0,0
344,0.0945508763807601,0.0943309614505527,0.1709477986575178,22625.20663270084,431700.75,4.0,7.0,0
346,0.0330696670277915,0.0921077702858955,0.130229855445167,39962.91080990256,653524.0,6.0,4.0,0
347,0.1169078043094821,0.3091487335111835,0.1396571614377014,51002.36002599535,618240.5,8.0,5.0,0
349,0.1389200314990381,0.1642229531587348,0.168046202809009,46056.140916740536,444090.5,7.0,7.0,0
350,0.2043123391300309,0.0430230648824919,0.1594888666856375,-269631.6585993093,441821.5,1.0,6.0,1
351,0.1307565048976457,0.0342474533555354,0.1360053181409998,-34764.982613316744,325252.25,3.0,4.0,0
352,0.4382853439275376,0.0425374511799485,0.1791509405642458,37055.11105539971,494908.5,5.0,8.0,1
354,0.3528086071208774,0.028157312481106,0.2132283391544797,-204305.31417558403,224391.0,2.0,9.0,1
355,0.0529534969378063,0.020951580585143,0.2093029511220142,-2327.625553879516,156010.0,4.0,9.0,0
356,0.1198948698989374,0.0549103269547529,0.1644553532396528,-773.7809788857558,379381.75,4.0,6.0,0
357,0.1137369076579479,0.0301416193664336,0.1072636387696829,64916.933594579816,223458.75,10.0,2.0,0
358,0.3065721267667419,0.0555767666487204,0.165469154927998,52102.8839975947,190738.25,8.0,7.0,1
359,0.0712615875630344,0.0885750471684594,0.1982591273566429,8804.591930342214,287184.25,4.0,9.0,0
360,0.334214770144462,0.0251394404171792,0.1813587877827145,20065.73176183272,287874.5,4.0,8.0,1
361,0.5629596882544871,0.0357262746299171,0.2156964669658347,39908.98228224127,214176.5,6.0,9.0,1
362,0.1829223682398049,0.0304772395693381,0.2077580908074595,-26180.45384591468,184157.0,3.0,9.0,1
363,0.2139398365915439,0.0422917490276162,0.1769656054186658,43092.14926009969,238265.75,6.0,7.0,1
364,0.2678449450274445,0.0130040484855856,0.2492388419945374,-432195.0435059401,106494.25,1.0,10.0,1
365,0.1387720098291932,0.0329810522855135,0.15541722192436,-349232.1622324028,361524.75,1.0,6.0,0
366,0.4468705303925808,0.024125638099763,0.2124060571452325,8235.522382216677,285242.0,4.0,9.0,1
367,0.6227740555006716,0.0090765549942223,0.3098469406109507,-140974.19111157476,115778.0,2.0,10.0,1
368,0.2981343385981248,0.0310485215748615,0.2159084122289389,-19575.55613901916,248972.75,3.0,9.0,1
369,0.541891140329965,0.0055820870073852,0.2646118557082019,-2108861.50711218,19720.0,1.0,10.0,1
370,0.1187547069090886,0.0613812046694489,0.1221325144131103,57220.970215826776,910374.25,9.0,3.0,0
371,0.0923848733462071,0.0601377367744822,0.1418610278231397,-4490.305610146919,615940.25,4.0,5.0,0
372,0.2784598190096302,0.0892476990520085,0.2042787819048151,-12952.346928977417,432201.75,3.0,9.0,1
373,0.0336730254841934,0.0307907342235309,0.1672115293530972,-55209.75372645055,567454.75,3.0,7.0,0
374,0.3122206878181086,0.0572414818009433,0.2135229236583185,40558.06448004258,199483.25,6.0,9.0,1
376,0.0229358746211972,0.0204342611183942,0.1853184322706899,24785.125956986543,410248.0,4.0,8.0,0
377,0.0177304938589909,0.0266032353088567,0.1833938510643757,-19848.66791880559,342831.75,3.0,8.0,0
378,0.0229155689904342,0.0378295443568285,0.1774874195032848,20421.82143409808,524218.5,4.0,7.0,0
379,0.0981594735036943,0.0368751210166366,0.1480950162544163,50428.81079874054,394326.75,8.0,5.0,0
380,0.2434658895368853,0.0342572960865461,0.1297030222774984,-82536.22564063908,416886.5,2.0,4.0,1
381,0.5948544044933756,0.0596634932548727,0.2420171911308426,44720.4707140255,742870.25,7.0,10.0,1
382,0.0872413975087249,0.0217373068590991,0.1863036431328896,37256.62337456635,115750.75,5.0,8.0,0
383,0.1886367502861416,0.0255954904880292,0.1988598113123255,18998.14573209457,287867.25,4.0,9.0,1
384,0.0811803843486113,0.03081508293659,0.1818473106414179,39695.247774045805,178086.75,6.0,8.0,0
385,0.0130762371407171,0.0283467072983341,0.2148817025862653,-16473.86488515833,231414.75,3.0,9.0,0
386,0.3232180235440007,0.0344385318010651,0.1930913940666985,6784.455908778395,407902.0,4.0,8.0,1
387,0.6918761111433681,0.0121221654015515,0.3568493164087463,-1121308.9386901564,117867.75,1.0,10.0,1
388,0.1839514554778561,0.0277662459364329,0.1906021623417388,37507.5729198654,261980.75,5.0,8.0,1
389,0.4915869591433554,0.0251161855135695,0.2906909406922757,-394534.1894389977,112592.75,1.0,10.0,1
390,0.4222457871808551,0.0270881073463856,0.20545600819998,-91037.39937863348,281591.5,2.0,9.0,1
391,0.4189006139802836,0.0245616097646515,0.2136976875030872,15143.709165209872,286414.25,4.0,9.0,1
392,0.6676167017400718,0.0208071285729925,0.2496156838285959,38473.79160439481,232478.25,5.0,10.0,1
393,0.4077891094655937,0.0156446591778348,0.2472693375777742,-28258.52309691723,210489.25,3.0,10.0,1
394,0.2590544215901986,0.0272962962994123,0.2263528170070246,39620.92184190413,372368.5,6.0,10.0,1
395,0.2042932707762562,0.0463887553577849,0.1760107651374226,33111.348951491294,385737.5,5.0,7.0,1
396,0.4337067760678322,0.00971903203409,0.2454673420141667,-188888.22645334865,132136.25,2.0,10.0,1
397,0.4172845135109003,0.0130802272439789,0.2739793682176855,-96214.83025741356,169735.5,2.0,10.0,1
398,0.4437403366734639,0.0449921434872105,0.2930843539003722,30621.97375489884,108597.75,5.0,10.0,1
400,0.0486751181140042,0.036234092074913,0.1185571903982064,-4111.211589291292,248780.5,4.0,3.0,0
401,0.071963310525947,0.0409654483778013,0.1520158864629752,-126126.8802734688,145722.25,2.0,5.0,0
402,0.2046958941774793,0.0430511162709241,0.1646037108261421,49746.674610062495,738345.25,8.0,6.0,1
403,0.0350026139523572,0.0286560953238187,0.1829512008169345,-135641.90389166935,330772.75,2.0,8.0,0
404,0.0342179663633596,0.0193521210227422,0.2267973226002251,-352022.7536355321,185016.25,1.0,10.0,0
405,0.141847971579535,0.0675338096307842,0.185494297722545,51630.91136374474,299520.5,8.0,8.0,0
406,0.1010850582317043,0.0273507069976774,0.1524230670381103,46872.0,50454.25,7.0,5.0,0
407,0.0064786112280259,0.0111050779047853,0.2403399225992742,33046.51758155996,105584.5,5.0,10.0,0
408,0.022238118180833,0.0080146344857655,0.3009510063293608,-1031977.3935223907,35691.75,1.0,10.0,0
409,0.0305862216493862,0.0091953615349373,0.3557130480499704,-47509.00996187009,70496.0,3.0,10.0,0
410,0.0316603366887522,0.0259046259584745,0.1357353238286403,-44249.68873310441,494327.5,3.0,4.0,0
411,0.0147859373009185,0.0107477189393547,0.206229136165195,-96711.28550642816,137950.5,2.0,9.0,0
412,0.0165168653500663,0.0099819827208674,0.2706876779838082,32000.17911400445,49212.75,5.0,10.0,0
413,0.0065576272927205,0.0044833927620381,0.350457055214939,-514900.1396804169,34661.75,1.0,10.0,0
414,0.0200342583102501,0.0072687263407005,0.2900894262343691,28978.1918570056,25399.75,5.0,10.0,0
415,0.0062501006689262,0.0073109151411568,0.2357678693156473,-202533.91570492485,67994.25,2.0,10.0,0
416,0.0090962092521107,0.0064405643792642,0.2899954003596024,-129245.96383484988,39986.25,2.0,10.0,0
417,0.0089166142452846,0.0050231012069388,0.2475131141426815,-949132.0830740246,39945.5,1.0,10.0,0
418,0.007154716343943,0.005868847887247,0.247955632551534,-459490.56915408274,30819.5,1.0,10.0,0
420,0.0573621701433028,0.0239752348129414,0.1681418374803118,-132494.65056465694,222619.0,2.0,7.0,0
421,0.0674011242811361,0.0349321497923974,0.1944178887933632,-280813.5956018042,217100.5,1.0,8.0,0
422,0.1299317340937843,0.0483962784241007,0.2009165875206091,38797.72506992298,155642.25,5.0,9.0,0
423,0.0381728977927411,0.0228195336311457,0.1696135810741226,4918.68037621479,170732.75,4.0,7.0,0
424,0.0703871515080734,0.0197864631361284,0.1897047106119583,41045.61422066134,136001.5,6.0,8.0,0
425,0.0098550407577855,0.0220892047250089,0.2410967707206253,32921.824624576955,78759.75,5.0,10.0,0
426,0.0249108050961685,0.0249938780436167,0.278025849477022,-1066394.8975514006,65634.75,1.0,10.0,0
427,0.0426958450679549,0.0202597517755267,0.1929466880482913,38976.53322259375,179286.5,5.0,8.0,0
430,0.0560961798564821,0.0236467709342604,0.0876778394331775,-30115.523112188683,793325.25,3.0,1.0,0
431,0.0586360088155208,0.0215309076067741,0.1215569379514095,29546.480510731897,413527.0,5.0,3.0,0
432,0.2686733357300102,0.0541655385327873,0.2303399819797948,44757.96223120951,761667.0,7.0,10.0,1
433,0.0237212046906577,0.0177179661985085,0.1589032441562873,-18602.4271870081,182715.0,3.0,6.0,0
434,0.0250760410038685,0.0623016414504361,0.1517669258662008,-72200.7005880992,164893.25,2.0,5.0,0
435,0.0202667741055655,0.0522938143544615,0.1025095012417253,57817.74072943884,294503.25,9.0,2.0,0
436,0.2268844920205665,0.0709553433296042,0.2407352953984193,38120.047374384565,344347.75,5.0,10.0,1
437,0.0263618585027147,0.0078576617218385,0.1838082380393782,-340601.3202371286,193642.75,1.0,8.0,0
438,0.0139265894577598,0.0068532262722549,0.1623208275150261,42880.3628046548,64876.5,6.0,6.0,0
439,0.0407338842494167,0.0091594945615268,0.1711717660396592,-579025.1596738703,179565.5,1.0,7.0,0
440,0.0522893467876768,0.0484417491838903,0.1145653968042875,56979.2862426233,851754.75,9.0,3.0,0
441,0.3064577184132594,0.0497468852113555,0.1848479691453808,46380.72555330941,1209958.5,7.0,8.0,1
442,0.0249978997541638,0.0148155885688666,0.1050177767528239,33159.456649702915,562838.5,5.0,2.0,0
443,0.2391082642635313,0.018690554812738,0.2142216912758881,41798.12263725048,271758.5,6.0,9.0,1
444,0.0566559683781785,0.0185906532532656,0.152971658863112,-91708.92296995252,345086.5,2.0,6.0,0
445,0.2157410627471777,0.0540299201792329,0.2025047062963782,39146.60995549099,163197.25,6.0,9.0,1
446,0.0209980580083276,0.0140332259479504,0.126017630119361,-32231.660600093885,452770.75,3.0,4.0,0
447,0.1054632004505476,0.0199177051320844,0.1703321499869469,45149.94344634542,193891.75,7.0,7.0,0
448,0.0270259573394257,0.030910614631317,0.1416320803749163,-153478.34360475984,336225.5,2.0,5.0,0
449,0.1157255403321925,0.0167755157119822,0.1644210255513843,41602.22930981329,93016.25,6.0,6.0,0
450,0.0557844860058871,0.0311174113667715,0.1096545856727558,18764.48004218379,586625.5,4.0,3.0,0
451,0.013506313789845,0.0139695724015729,0.1212911466710142,55818.36131570778,337659.5,9.0,3.0,0
452,0.2586864476533091,0.0274861041370784,0.1746141225379243,51098.29605099352,794726.5,8.0,7.0,1
453,0.0379823612308402,0.0156097024089163,0.1279287862983893,50605.24413709489,493570.0,8.0,4.0,0
454,0.2234961950306332,0.0269863135976845,0.1756441393738301,47597.703680523526,482072.75,7.0,7.0,1
455,0.1145869179229301,0.0215819672670336,0.2066580320575889,42912.00619325677,101243.25,6.0,9.0,0
456,0.0240261912683145,0.0093050832500782,0.2074429832010782,-73242.16513898439,348396.25,2.0,9.0,0
457,0.0163408365322356,0.0116338517836549,0.2300302150320659,-194234.3568727921,155453.5,2.0,10.0,0
458,0.0392232195091439,0.0294985393147786,0.130409074472733,-7768.700002886202,368958.0,4.0,4.0,0
460,0.0376211256057088,0.0395430388260686,0.0884291033013302,-26372.02506008349,519416.25,3.0,1.0,0
461,0.0210684669168046,0.0251060719728083,0.0915771531412624,-61114.22448383532,527381.25,3.0,2.0,0
462,0.263165895237208,0.0920480120532679,0.1951541735592908,45481.06942629407,915788.75,7.0,9.0,1
463,0.0832043553605669,0.1406146696335967,0.1269310846822148,57075.768269306485,662157.75,9.0,4.0,0
464,0.6272572179427047,0.0906972364627547,0.2936553101650442,34740.23254514627,135843.0,5.0,10.0,1
465,0.0351671478401762,0.0912807743633131,0.1406720487512463,2178.1297022744056,475966.5,4.0,5.0,0
466,0.1968018549971364,0.1024447218249066,0.2104113441425385,41485.06369167531,146815.75,6.0,9.0,1
467,0.0044885570423887,0.0379122080337767,0.1150702855487423,31120.472821245417,329331.25,5.0,3.0,0
468,0.134838316413503,0.072564802185157,0.1583450458008756,50804.6784969372,305700.5,8.0,6.0,0
469,0.0426885289940012,0.0428139644908741,0.1622854990417385,42887.38952097476,310920.5,6.0,6.0,0
470,0.0047897467268712,0.0119937028176874,0.1068099922601782,53534.269117549054,118086.5,8.0,2.0,0
471,0.0393487173277338,0.0301777353225027,0.1323152345496009,25931.339995150574,290821.0,5.0,4.0,0
472,0.0125043016124325,0.0427383121693259,0.1298591586669069,49413.85570569351,208373.25,8.0,4.0,0
473,0.0306134043727678,0.0202842710820074,0.1924087338623144,39703.65227535903,322471.25,6.0,8.0,0
474,0.018926656819521,0.0212325397313513,0.2013090005478893,-326040.90469300625,263173.25,1.0,9.0,0
475,0.0129131884129915,0.0320860576641533,0.1185202376480661,-13819.726173151508,164087.75,3.0,3.0,0
476,0.0128209843349932,0.0136607153377607,0.1035255919248399,57586.59977927735,126862.25,9.0,2.0,0
477,0.0887909394901923,0.0217882536143953,0.1570515226917508,45276.84949104753,183320.5,7.0,6.0,0
478,0.0455653014736158,0.01883483445094,0.1757437825434017,-446492.86129481136,186780.0,1.0,7.0,0
479,0.0252346032292767,0.0615343952315908,0.1735609267122954,45811.34560103271,305614.75,7.0,7.0,0
480,0.1165565035558456,0.0231799756079479,0.1193239309671986,57517.44184806527,1136777.5,9.0,3.0,0
481,0.0932785901668115,0.0400315186348408,0.1311243170288253,58944.104330478585,1549258.0,9.0,4.0,0
482,0.6998731125797205,0.0607230479421608,0.3401844987602294,33553.29146037635,927111.25,5.0,10.0,1
483,0.0882179281614372,0.038878797192432,0.1002736741531768,70208.6390209766,973605.75,10.0,2.0,0
484,0.0340739071421176,0.0299175196703352,0.1192502447182099,32963.42837787551,459384.5,5.0,3.0,0
485,0.3794098022599011,0.0356460589192873,0.3101462716060847,32407.421897673543,189256.5,5.0,10.0,1
486,0.0935210993372138,0.0461219654173008,0.1808443727910391,43382.11997863092,404246.5,6.0,8.0,0
487,0.0114362745883975,0.0371180418681584,0.1596563305544441,13415.228736297046,211012.75,4.0,6.0,0
488,0.0257761551798832,0.0355080057621534,0.1616617374110472,33700.52580031136,626807.75,5.0,6.0,0
489,0.1835460750194135,0.1123691961710012,0.2266905228409831,41582.72118195322,162547.75,6.0,10.0,1
490,0.0892589457564674,0.0488082368726553,0.1764874849924981,42473.17610498905,744730.0,6.0,7.0,0
491,0.0538286719793569,0.0447877489141779,0.1376647755442641,47993.69435698991,109355.0,7.0,4.0,0
492,0.0522489895135023,0.0418304029514282,0.160846564779336,-10918.48257018566,351472.75,4.0,6.0,0
493,0.0155130718768155,0.0347433886064152,0.1158143474475336,41164.97040506637,326844.0,6.0,3.0,0
494,0.0502067064794464,0.0777665014168013,0.1447921722591487,39223.46233362156,560753.25,6.0,5.0,0
495,0.1328326513480804,0.1257060433678924,0.1908316106101674,47133.22099911398,406287.0,7.0,8.0,0
496,0.0104825207698244,0.0211209597226903,0.1476505412617048,-49847.36752370813,268177.25,3.0,5.0,0
497,0.0129883248922255,0.0131045612486476,0.1503236377949205,42757.99754930026,227325.75,6.0,5.0,0
498,0.0152808572338848,0.0121179272531337,0.1508670468951248,42712.30503051789,181611.75,6.0,5.0,0
499,0.0289316561994303,0.0119922962065061,0.1922184875904766,35630.948064339296,81642.5,5.0,8.0,0
500,0.0141426908062136,0.0233317899049195,0.1285307435432677,40974.13091837892,226669.75,6.0,4.0,0
501,0.0093048226589445,0.0571393597506126,0.0989902720030036,14292.571464581546,177305.25,4.0,2.0,0
502,0.0142851119166193,0.0445742581266324,0.0846233173263212,63053.184818369016,217161.75,9.0,1.0,0
503,0.0814848503962233,0.0986239356819718,0.1456779041033092,55277.51915984053,285854.25,9.0,5.0,0
504,0.0062724934832802,0.0398620723985923,0.1154007214172499,47596.474955582606,104338.25,7.0,3.0,0
505,0.0181147737900856,0.0668911746457955,0.1250279166509527,44916.46606808968,123891.75,7.0,3.0,0
506,0.0110164735536784,0.0165124646923533,0.1150779241382071,-36328.28086912088,171913.0,3.0,3.0,0
507,0.1373373119000258,0.051816367910496,0.1771242895924354,42013.779395564416,78031.25,6.0,7.0,0
508,0.0076385372746776,0.0229279564555871,0.1388018898219484,43726.029919418426,33517.25,6.0,5.0,0
510,0.003088587325445,0.037132096520972,0.0840786276681344,53383.04703483953,88152.25,8.0,1.0,0
511,0.0287570693841174,0.1616362800980315,0.164649233607909,45236.69787243946,85739.25,7.0,6.0,0
512,0.0031407298435647,0.0560679545696513,0.0850313080099561,53673.66035834596,44211.0,9.0,1.0,0
513,0.0053145271071331,0.0377704501603607,0.0970902746223393,49507.20829924861,47306.5,8.0,2.0,0
