zip3,BlackConcentration,weight,direction,SES_group
015,Low,0.5827489481065918,BlackConcentration (matched on SESDisadvantage deciles),
018,Low,0.5827489481065918,BlackConcentration (matched on SESDisadvantage deciles),
023,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
025,Low,0.5827489481065918,BlackConcentration (matched on SESDisadvantage deciles),
026,Low,0.5827489481065918,BlackConcentration (matched on SESDisadvantage deciles),
030,Low,0.5827489481065918,BlackConcentration (matched on SESDisadvantage deciles),
032,Low,0.5827489481065918,BlackConcentration (matched on SESDisadvantage deciles),
038,Low,0.5827489481065918,BlackConcentration (matched on SESDisadvantage deciles),
050,Low,0.5827489481065918,BlackConcentration (matched on SESDisadvantage deciles),
054,Low,0.5827489481065918,BlackConcentration (matched on SESDisadvantage deciles),
056,Low,0.5827489481065918,BlackConcentration (matched on SESDisadvantage deciles),
074,Low,0.5827489481065918,BlackConcentration (matched on SESDisadvantage deciles),
080,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
102,Low,0.5827489481065918,BlackConcentration (matched on SESDisadvantage deciles),
105,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
110,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
115,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
118,Low,0.5827489481065918,BlackConcentration (matched on SESDisadvantage deciles),
160,Low,0.5827489481065918,BlackConcentration (matched on SESDisadvantage deciles),
189,Low,0.5827489481065918,BlackConcentration (matched on SESDisadvantage deciles),
190,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
195,Low,0.5827489481065918,BlackConcentration (matched on SESDisadvantage deciles),
197,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
206,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
208,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
210,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
211,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
214,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
221,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
225,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
230,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
231,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
502,Low,0.5827489481065918,BlackConcentration (matched on SESDisadvantage deciles),
530,Low,0.5827489481065918,BlackConcentration (matched on SESDisadvantage deciles),
535,Low,0.5827489481065918,BlackConcentration (matched on SESDisadvantage deciles),
540,Low,0.5827489481065918,BlackConcentration (matched on SESDisadvantage deciles),
550,Low,0.5827489481065918,BlackConcentration (matched on SESDisadvantage deciles),
596,Low,0.5827489481065918,BlackConcentration (matched on SESDisadvantage deciles),
603,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
630,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
680,Low,0.5827489481065918,BlackConcentration (matched on SESDisadvantage deciles),
801,Low,0.5827489481065918,BlackConcentration (matched on SESDisadvantage deciles),
804,Low,0.5827489481065918,BlackConcentration (matched on SESDisadvantage deciles),
831,Low,0.5827489481065918,BlackConcentration (matched on SESDisadvantage deciles),
840,Low,0.5827489481065918,BlackConcentration (matched on SESDisadvantage deciles),
940,Low,0.5827489481065918,BlackConcentration (matched on SESDisadvantage deciles),
944,Low,0.5827489481065918,BlackConcentration (matched on SESDisadvantage deciles),
949,Low,0.5827489481065918,BlackConcentration (matched on SESDisadvantage deciles),
968,Low,0.5827489481065918,BlackConcentration (matched on SESDisadvantage deciles),
010,Low,0.4460547504025765,BlackConcentration (matched on SESDisadvantage deciles),
033,Low,0.4460547504025765,BlackConcentration (matched on SESDisadvantage deciles),
034,Low,0.4460547504025765,BlackConcentration (matched on SESDisadvantage deciles),
036,Low,0.4460547504025765,BlackConcentration (matched on SESDisadvantage deciles),
037,Low,0.4460547504025765,BlackConcentration (matched on SESDisadvantage deciles),
052,Low,0.4460547504025765,BlackConcentration (matched on SESDisadvantage deciles),
053,Low,0.4460547504025765,BlackConcentration (matched on SESDisadvantage deciles),
062,Low,0.4460547504025765,BlackConcentration (matched on SESDisadvantage deciles),
082,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
103,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
106,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
108,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
109,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
120,Low,0.4460547504025765,BlackConcentration (matched on SESDisadvantage deciles),
128,Low,0.4460547504025765,BlackConcentration (matched on SESDisadvantage deciles),
130,Low,0.4460547504025765,BlackConcentration (matched on SESDisadvantage deciles),
141,Low,0.4460547504025765,BlackConcentration (matched on SESDisadvantage deciles),
156,Low,0.4460547504025765,BlackConcentration (matched on SESDisadvantage deciles),
170,Low,0.4460547504025765,BlackConcentration (matched on SESDisadvantage deciles),
173,Low,0.4460547504025765,BlackConcentration (matched on SESDisadvantage deciles),
175,Low,0.4460547504025765,BlackConcentration (matched on SESDisadvantage deciles),
198,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
216,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
223,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
224,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
227,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
229,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
233,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
234,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
357,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
461,Low,0.4460547504025765,BlackConcentration (matched on SESDisadvantage deciles),
527,Low,0.4460547504025765,BlackConcentration (matched on SESDisadvantage deciles),
541,Low,0.4460547504025765,BlackConcentration (matched on SESDisadvantage deciles),
542,Low,0.4460547504025765,BlackConcentration (matched on SESDisadvantage deciles),
556,Low,0.4460547504025765,BlackConcentration (matched on SESDisadvantage deciles),
560,Low,0.4460547504025765,BlackConcentration (matched on SESDisadvantage deciles),
565,Low,0.4460547504025765,BlackConcentration (matched on SESDisadvantage deciles),
570,Low,0.4460547504025765,BlackConcentration (matched on SESDisadvantage deciles),
602,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
615,Low,0.4460547504025765,BlackConcentration (matched on SESDisadvantage deciles),
670,Low,0.4460547504025765,BlackConcentration (matched on SESDisadvantage deciles),
774,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
805,Low,0.4460547504025765,BlackConcentration (matched on SESDisadvantage deciles),
821,Low,0.4460547504025765,BlackConcentration (matched on SESDisadvantage deciles),
827,Low,0.4460547504025765,BlackConcentration (matched on SESDisadvantage deciles),
828,Low,0.4460547504025765,BlackConcentration (matched on SESDisadvantage deciles),
830,Low,0.4460547504025765,BlackConcentration (matched on SESDisadvantage deciles),
926,Low,0.4460547504025765,BlackConcentration (matched on SESDisadvantage deciles),
950,Low,0.4460547504025765,BlackConcentration (matched on SESDisadvantage deciles),
967,Low,0.4460547504025765,BlackConcentration (matched on SESDisadvantage deciles),
990,Low,0.4460547504025765,BlackConcentration (matched on SESDisadvantage deciles),
998,Low,0.4460547504025765,BlackConcentration (matched on SESDisadvantage deciles),
013,Low,0.7267616191904048,BlackConcentration (matched on SESDisadvantage deciles),
021,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
051,Low,0.7267616191904048,BlackConcentration (matched on SESDisadvantage deciles),
057,Low,0.7267616191904048,BlackConcentration (matched on SESDisadvantage deciles),
070,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
100,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
107,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
131,Low,0.7267616191904048,BlackConcentration (matched on SESDisadvantage deciles),
151,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
164,Low,0.7267616191904048,BlackConcentration (matched on SESDisadvantage deciles),
199,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
200,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
207,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
209,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
275,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
276,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
370,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
379,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
380,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
435,Low,0.7267616191904048,BlackConcentration (matched on SESDisadvantage deciles),
470,Low,0.7267616191904048,BlackConcentration (matched on SESDisadvantage deciles),
476,Low,0.7267616191904048,BlackConcentration (matched on SESDisadvantage deciles),
493,Low,0.7267616191904048,BlackConcentration (matched on SESDisadvantage deciles),
539,Low,0.7267616191904048,BlackConcentration (matched on SESDisadvantage deciles),
544,Low,0.7267616191904048,BlackConcentration (matched on SESDisadvantage deciles),
549,Low,0.7267616191904048,BlackConcentration (matched on SESDisadvantage deciles),
554,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
562,Low,0.7267616191904048,BlackConcentration (matched on SESDisadvantage deciles),
563,Low,0.7267616191904048,BlackConcentration (matched on SESDisadvantage deciles),
567,Low,0.7267616191904048,BlackConcentration (matched on SESDisadvantage deciles),
574,Low,0.7267616191904048,BlackConcentration (matched on SESDisadvantage deciles),
591,Low,0.7267616191904048,BlackConcentration (matched on SESDisadvantage deciles),
604,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
651,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
671,Low,0.7267616191904048,BlackConcentration (matched on SESDisadvantage deciles),
681,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
707,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
750,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
773,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
803,Low,0.7267616191904048,BlackConcentration (matched on SESDisadvantage deciles),
816,Low,0.7267616191904048,BlackConcentration (matched on SESDisadvantage deciles),
820,Low,0.7267616191904048,BlackConcentration (matched on SESDisadvantage deciles),
824,Low,0.7267616191904048,BlackConcentration (matched on SESDisadvantage deciles),
826,Low,0.7267616191904048,BlackConcentration (matched on SESDisadvantage deciles),
829,Low,0.7267616191904048,BlackConcentration (matched on SESDisadvantage deciles),
843,Low,0.7267616191904048,BlackConcentration (matched on SESDisadvantage deciles),
898,Low,0.7267616191904048,BlackConcentration (matched on SESDisadvantage deciles),
915,Low,0.7267616191904048,BlackConcentration (matched on SESDisadvantage deciles),
931,Low,0.7267616191904048,BlackConcentration (matched on SESDisadvantage deciles),
982,Low,0.7267616191904048,BlackConcentration (matched on SESDisadvantage deciles),
058,Low,0.5734989648033126,BlackConcentration (matched on SESDisadvantage deciles),
069,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
086,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
122,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
126,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
133,Low,0.5734989648033126,BlackConcentration (matched on SESDisadvantage deciles),
137,Low,0.5734989648033126,BlackConcentration (matched on SESDisadvantage deciles),
138,Low,0.5734989648033126,BlackConcentration (matched on SESDisadvantage deciles),
152,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
171,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
174,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
186,Low,0.5734989648033126,BlackConcentration (matched on SESDisadvantage deciles),
188,Low,0.5734989648033126,BlackConcentration (matched on SESDisadvantage deciles),
218,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
236,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
281,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
299,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
300,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
301,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
320,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
335,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
351,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
451,Low,0.5734989648033126,BlackConcentration (matched on SESDisadvantage deciles),
475,Low,0.5734989648033126,BlackConcentration (matched on SESDisadvantage deciles),
480,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
538,Low,0.5734989648033126,BlackConcentration (matched on SESDisadvantage deciles),
545,Low,0.5734989648033126,BlackConcentration (matched on SESDisadvantage deciles),
546,Low,0.5734989648033126,BlackConcentration (matched on SESDisadvantage deciles),
547,Low,0.5734989648033126,BlackConcentration (matched on SESDisadvantage deciles),
557,Low,0.5734989648033126,BlackConcentration (matched on SESDisadvantage deciles),
558,Low,0.5734989648033126,BlackConcentration (matched on SESDisadvantage deciles),
561,Low,0.5734989648033126,BlackConcentration (matched on SESDisadvantage deciles),
564,Low,0.5734989648033126,BlackConcentration (matched on SESDisadvantage deciles),
572,Low,0.5734989648033126,BlackConcentration (matched on SESDisadvantage deciles),
597,Low,0.5734989648033126,BlackConcentration (matched on SESDisadvantage deciles),
622,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
627,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
650,Low,0.5734989648033126,BlackConcentration (matched on SESDisadvantage deciles),
674,Low,0.5734989648033126,BlackConcentration (matched on SESDisadvantage deciles),
676,Low,0.5734989648033126,BlackConcentration (matched on SESDisadvantage deciles),
738,Low,0.5734989648033126,BlackConcentration (matched on SESDisadvantage deciles),
760,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
806,Low,0.5734989648033126,BlackConcentration (matched on SESDisadvantage deciles),
813,Low,0.5734989648033126,BlackConcentration (matched on SESDisadvantage deciles),
815,Low,0.5734989648033126,BlackConcentration (matched on SESDisadvantage deciles),
823,Low,0.5734989648033126,BlackConcentration (matched on SESDisadvantage deciles),
834,Low,0.5734989648033126,BlackConcentration (matched on SESDisadvantage deciles),
844,Low,0.5734989648033126,BlackConcentration (matched on SESDisadvantage deciles),
846,Low,0.5734989648033126,BlackConcentration (matched on SESDisadvantage deciles),
912,Low,0.5734989648033126,BlackConcentration (matched on SESDisadvantage deciles),
918,Low,0.5734989648033126,BlackConcentration (matched on SESDisadvantage deciles),
930,Low,0.5734989648033126,BlackConcentration (matched on SESDisadvantage deciles),
970,Low,0.5734989648033126,BlackConcentration (matched on SESDisadvantage deciles),
971,Low,0.5734989648033126,BlackConcentration (matched on SESDisadvantage deciles),
985,Low,0.5734989648033126,BlackConcentration (matched on SESDisadvantage deciles),
016,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
035,Low,0.7446236559139785,BlackConcentration (matched on SESDisadvantage deciles),
044,Low,0.7446236559139785,BlackConcentration (matched on SESDisadvantage deciles),
065,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
083,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
089,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
114,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
155,Low,0.7446236559139785,BlackConcentration (matched on SESDisadvantage deciles),
158,Low,0.7446236559139785,BlackConcentration (matched on SESDisadvantage deciles),
232,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
238,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
240,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
241,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
255,Low,0.7446236559139785,BlackConcentration (matched on SESDisadvantage deciles),
282,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
290,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
308,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
327,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
333,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
334,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
352,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
405,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
406,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
446,Low,0.7446236559139785,BlackConcentration (matched on SESDisadvantage deciles),
452,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
467,Low,0.7446236559139785,BlackConcentration (matched on SESDisadvantage deciles),
496,Low,0.7446236559139785,BlackConcentration (matched on SESDisadvantage deciles),
528,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
548,Low,0.7446236559139785,BlackConcentration (matched on SESDisadvantage deciles),
573,Low,0.7446236559139785,BlackConcentration (matched on SESDisadvantage deciles),
577,Low,0.7446236559139785,BlackConcentration (matched on SESDisadvantage deciles),
590,Low,0.7446236559139785,BlackConcentration (matched on SESDisadvantage deciles),
593,Low,0.7446236559139785,BlackConcentration (matched on SESDisadvantage deciles),
599,Low,0.7446236559139785,BlackConcentration (matched on SESDisadvantage deciles),
613,Low,0.7446236559139785,BlackConcentration (matched on SESDisadvantage deciles),
625,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
669,Low,0.7446236559139785,BlackConcentration (matched on SESDisadvantage deciles),
675,Low,0.7446236559139785,BlackConcentration (matched on SESDisadvantage deciles),
677,Low,0.7446236559139785,BlackConcentration (matched on SESDisadvantage deciles),
678,Low,0.7446236559139785,BlackConcentration (matched on SESDisadvantage deciles),
704,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
708,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
727,Low,0.7446236559139785,BlackConcentration (matched on SESDisadvantage deciles),
814,Low,0.7446236559139785,BlackConcentration (matched on SESDisadvantage deciles),
822,Low,0.7446236559139785,BlackConcentration (matched on SESDisadvantage deciles),
841,Low,0.7446236559139785,BlackConcentration (matched on SESDisadvantage deciles),
875,Low,0.7446236559139785,BlackConcentration (matched on SESDisadvantage deciles),
906,Low,0.7446236559139785,BlackConcentration (matched on SESDisadvantage deciles),
934,Low,0.7446236559139785,BlackConcentration (matched on SESDisadvantage deciles),
954,Low,0.7446236559139785,BlackConcentration (matched on SESDisadvantage deciles),
986,Low,0.7446236559139785,BlackConcentration (matched on SESDisadvantage deciles),
993,Low,0.7446236559139785,BlackConcentration (matched on SESDisadvantage deciles),
996,Low,0.7446236559139785,BlackConcentration (matched on SESDisadvantage deciles),
999,Low,0.7446236559139785,BlackConcentration (matched on SESDisadvantage deciles),
049,Low,1.9570652173913041,BlackConcentration (matched on SESDisadvantage deciles),
061,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
066,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
073,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
112,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
116,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
146,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
157,Low,1.9570652173913041,BlackConcentration (matched on SESDisadvantage deciles),
169,Low,1.9570652173913041,BlackConcentration (matched on SESDisadvantage deciles),
182,Low,1.9570652173913041,BlackConcentration (matched on SESDisadvantage deciles),
212,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
268,Low,1.9570652173913041,BlackConcentration (matched on SESDisadvantage deciles),
273,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
277,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
280,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
294,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
297,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
313,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
318,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
321,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
322,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
325,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
347,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
350,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
358,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
365,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
372,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
402,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
468,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
472,Low,1.9570652173913041,BlackConcentration (matched on SESDisadvantage deciles),
498,Low,1.9570652173913041,BlackConcentration (matched on SESDisadvantage deciles),
534,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
566,Low,1.9570652173913041,BlackConcentration (matched on SESDisadvantage deciles),
594,Low,1.9570652173913041,BlackConcentration (matched on SESDisadvantage deciles),
609,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
616,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
618,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
631,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
644,Low,1.9570652173913041,BlackConcentration (matched on SESDisadvantage deciles),
646,Low,1.9570652173913041,BlackConcentration (matched on SESDisadvantage deciles),
672,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
700,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
703,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
720,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
721,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
722,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
751,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
775,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
825,Low,1.9570652173913041,BlackConcentration (matched on SESDisadvantage deciles),
836,Low,1.9570652173913041,BlackConcentration (matched on SESDisadvantage deciles),
838,Low,1.9570652173913041,BlackConcentration (matched on SESDisadvantage deciles),
847,Low,1.9570652173913041,BlackConcentration (matched on SESDisadvantage deciles),
863,Low,1.9570652173913041,BlackConcentration (matched on SESDisadvantage deciles),
890,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
927,Low,1.9570652173913041,BlackConcentration (matched on SESDisadvantage deciles),
946,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
977,Low,1.9570652173913041,BlackConcentration (matched on SESDisadvantage deciles),
992,Low,1.9570652173913041,BlackConcentration (matched on SESDisadvantage deciles),
994,Low,1.9570652173913041,BlackConcentration (matched on SESDisadvantage deciles),
059,Low,1.3799818840579712,BlackConcentration (matched on SESDisadvantage deciles),
142,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
147,Low,1.3799818840579712,BlackConcentration (matched on SESDisadvantage deciles),
163,Low,1.3799818840579712,BlackConcentration (matched on SESDisadvantage deciles),
203,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
237,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
245,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
260,Low,1.3799818840579712,BlackConcentration (matched on SESDisadvantage deciles),
261,Low,1.3799818840579712,BlackConcentration (matched on SESDisadvantage deciles),
274,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
279,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
284,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
288,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
292,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
296,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
302,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
303,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
323,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
326,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
331,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
337,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
354,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
356,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
360,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
361,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
376,Low,1.3799818840579712,BlackConcentration (matched on SESDisadvantage deciles),
390,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
441,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
447,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
454,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
474,Low,1.3799818840579712,BlackConcentration (matched on SESDisadvantage deciles),
486,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
487,Low,1.3799818840579712,BlackConcentration (matched on SESDisadvantage deciles),
495,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
497,Low,1.3799818840579712,BlackConcentration (matched on SESDisadvantage deciles),
592,Low,1.3799818840579712,BlackConcentration (matched on SESDisadvantage deciles),
598,Low,1.3799818840579712,BlackConcentration (matched on SESDisadvantage deciles),
641,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
647,Low,1.3799818840579712,BlackConcentration (matched on SESDisadvantage deciles),
657,Low,1.3799818840579712,BlackConcentration (matched on SESDisadvantage deciles),
668,Low,1.3799818840579712,BlackConcentration (matched on SESDisadvantage deciles),
706,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
739,Low,1.3799818840579712,BlackConcentration (matched on SESDisadvantage deciles),
765,High,1.0,BlackConcentration (matched on SESDisadvantage deciles),
780,Low,1.3799818840579712,BlackConcentration (matched on SESDisadvantage deciles),
811,Low,1.3799818840579712,BlackConcentration (matched on SESDisadvantage deciles),
845,Low,1.3799818840579712,BlackConcentration (matched on SESDisadvantage deciles),
870,Low,1.3799818840579712,BlackConcentration (matched on SESDisadvantage deciles),
874,Low,1.3799818840579712,BlackConcentration (matched on SESDisadvantage deciles),
894,Low,1.3799818840579712,BlackConcentration (matched on SESDisadvantage deciles),
897,Low,1.3799818840579712,BlackConcentration (matched on SESDisadvantage deciles),
