representation,model,grouping,threshold,n_folds_used,n_folds_insufficient,metric,mean_value,n_sig_raw_p05,n_sig_BH_q05
tfidf_chi2,XGBoost,AsianConcentration,0.4,7,7,EO_diff,0.0876,,
tfidf_chi2,XGBoost,AsianConcentration,0.5,7,7,TPR,-0.0297,1.0,1.0
tfidf_chi2,XGBoost,AsianConcentration,0.5,7,7,FPR,-0.061,6.0,6.0
tfidf_chi2,XGBoost,AsianConcentration,0.5,7,7,PPR,-0.058,6.0,6.0
tfidf_chi2,XGBoost,AsianConcentration,0.5,7,7,AUC,0.0127,,
tfidf_chi2,XGBoost,AsianConcentration,0.5,7,7,EO_diff,0.0775,,
tfidf_chi2,XGBoost,AsianConcentration,0.6,7,7,TPR,-0.0694,1.0,1.0
tfidf_chi2,XGBoost,AsianConcentration,0.6,7,7,FPR,-0.0471,6.0,6.0
tfidf_chi2,XGBoost,AsianConcentration,0.6,7,7,PPR,-0.0519,6.0,6.0
tfidf_chi2,XGBoost,AsianConcentration,0.6,7,7,AUC,0.0127,,
tfidf_chi2,XGBoost,AsianConcentration,0.6,7,7,EO_diff,0.0791,,
tfidf_chi2,XGBoost,BlackConcentration,0.3,12,2,TPR,0.0011,0.0,0.0
tfidf_chi2,XGBoost,BlackConcentration,0.3,12,2,FPR,-0.0041,1.0,0.0
tfidf_chi2,XGBoost,BlackConcentration,0.3,12,2,PPR,-0.002,1.0,0.0
tfidf_chi2,XGBoost,BlackConcentration,0.3,12,2,AUC,0.017,,
tfidf_chi2,XGBoost,BlackConcentration,0.3,12,2,EO_diff,0.0274,,
tfidf_chi2,XGBoost,BlackConcentration,0.4,12,2,TPR,0.0131,0.0,0.0
tfidf_chi2,XGBoost,BlackConcentration,0.4,12,2,FPR,-0.0049,1.0,0.0
tfidf_chi2,XGBoost,BlackConcentration,0.4,12,2,PPR,0.0003,2.0,0.0
tfidf_chi2,XGBoost,BlackConcentration,0.4,12,2,AUC,0.017,,
tfidf_chi2,XGBoost,BlackConcentration,0.4,12,2,EO_diff,0.0388,,
tfidf_chi2,XGBoost,BlackConcentration,0.5,12,2,TPR,0.0252,1.0,1.0
tfidf_chi2,XGBoost,BlackConcentration,0.5,12,2,FPR,-0.0131,1.0,0.0
tfidf_chi2,XGBoost,BlackConcentration,0.5,12,2,PPR,-0.0043,2.0,0.0
tfidf_chi2,XGBoost,BlackConcentration,0.5,12,2,AUC,0.017,,
tfidf_chi2,XGBoost,BlackConcentration,0.5,12,2,EO_diff,0.041,,
tfidf_chi2,XGBoost,BlackConcentration,0.6,12,2,TPR,0.0122,2.0,0.0
tfidf_chi2,XGBoost,BlackConcentration,0.6,12,2,FPR,-0.0025,0.0,0.0
tfidf_chi2,XGBoost,BlackConcentration,0.6,12,2,PPR,0.0026,2.0,1.0
tfidf_chi2,XGBoost,BlackConcentration,0.6,12,2,AUC,0.017,,
tfidf_chi2,XGBoost,BlackConcentration,0.6,12,2,EO_diff,0.0449,,
tfidf_chi2,XGBoost,ForeignBornConcentration,0.3,9,5,TPR,-0.0211,0.0,0.0
tfidf_chi2,XGBoost,ForeignBornConcentration,0.3,9,5,FPR,-0.0499,6.0,6.0
tfidf_chi2,XGBoost,ForeignBornConcentration,0.3,9,5,PPR,-0.0467,6.0,6.0
tfidf_chi2,XGBoost,ForeignBornConcentration,0.3,9,5,AUC,0.0045,,
tfidf_chi2,XGBoost,ForeignBornConcentration,0.3,9,5,EO_diff,0.057,,
tfidf_chi2,XGBoost,ForeignBornConcentration,0.4,9,5,TPR,-0.0138,1.0,0.0
tfidf_chi2,XGBoost,ForeignBornConcentration,0.4,9,5,FPR,-0.0676,6.0,6.0
tfidf_chi2,XGBoost,ForeignBornConcentration,0.4,9,5,PPR,-0.0604,6.0,6.0
tfidf_chi2,XGBoost,ForeignBornConcentration,0.4,9,5,AUC,0.0045,,
tfidf_chi2,XGBoost,ForeignBornConcentration,0.4,9,5,EO_diff,0.0757,,
tfidf_chi2,XGBoost,ForeignBornConcentration,0.5,9,5,TPR,-0.0493,1.0,1.0
tfidf_chi2,XGBoost,ForeignBornConcentration,0.5,9,5,FPR,-0.0545,6.0,6.0
tfidf_chi2,XGBoost,ForeignBornConcentration,0.5,9,5,PPR,-0.0552,6.0,6.0
tfidf_chi2,XGBoost,ForeignBornConcentration,0.5,9,5,AUC,0.0045,,
tfidf_chi2,XGBoost,ForeignBornConcentration,0.5,9,5,EO_diff,0.0755,,
tfidf_chi2,XGBoost,ForeignBornConcentration,0.6,9,5,TPR,-0.0714,3.0,1.0
tfidf_chi2,XGBoost,ForeignBornConcentration,0.6,9,5,FPR,-0.0446,4.0,3.0
tfidf_chi2,XGBoost,ForeignBornConcentration,0.6,9,5,PPR,-0.0498,8.0,8.0
tfidf_chi2,XGBoost,ForeignBornConcentration,0.6,9,5,AUC,0.0045,,
tfidf_chi2,XGBoost,ForeignBornConcentration,0.6,9,5,EO_diff,0.1005,,
tfidf_chi2,XGBoost,HispanicConcentration,0.3,10,4,TPR,-0.0279,1.0,0.0
tfidf_chi2,XGBoost,HispanicConcentration,0.3,10,4,FPR,-0.0354,5.0,5.0
tfidf_chi2,XGBoost,HispanicConcentration,0.3,10,4,PPR,-0.0353,5.0,5.0
tfidf_chi2,XGBoost,HispanicConcentration,0.3,10,4,AUC,-0.008,,
tfidf_chi2,XGBoost,HispanicConcentration,0.3,10,4,EO_diff,0.052,,
tfidf_chi2,XGBoost,HispanicConcentration,0.4,10,4,TPR,-0.0321,2.0,0.0
tfidf_chi2,XGBoost,HispanicConcentration,0.4,10,4,FPR,-0.0465,6.0,5.0
tfidf_chi2,XGBoost,HispanicConcentration,0.4,10,4,PPR,-0.0453,6.0,5.0
tfidf_chi2,XGBoost,HispanicConcentration,0.4,10,4,AUC,-0.008,,
tfidf_chi2,XGBoost,HispanicConcentration,0.4,10,4,EO_diff,0.0643,,
tfidf_chi2,XGBoost,HispanicConcentration,0.5,10,4,TPR,-0.0523,2.0,2.0
tfidf_chi2,XGBoost,HispanicConcentration,0.5,10,4,FPR,-0.0374,5.0,5.0
tfidf_chi2,XGBoost,HispanicConcentration,0.5,10,4,PPR,-0.0405,6.0,5.0
tfidf_chi2,XGBoost,HispanicConcentration,0.5,10,4,AUC,-0.008,,
tfidf_chi2,XGBoost,HispanicConcentration,0.5,10,4,EO_diff,0.0728,,
tfidf_chi2,XGBoost,HispanicConcentration,0.6,10,4,TPR,-0.0649,2.0,1.0
tfidf_chi2,XGBoost,HispanicConcentration,0.6,10,4,FPR,-0.0317,4.0,4.0
tfidf_chi2,XGBoost,HispanicConcentration,0.6,10,4,PPR,-0.0377,5.0,4.0
tfidf_chi2,XGBoost,HispanicConcentration,0.6,10,4,AUC,-0.008,,
tfidf_chi2,XGBoost,HispanicConcentration,0.6,10,4,EO_diff,0.0697,,
tfidf_chi2,XGBoost,LimitedEnglishConcentration,0.3,9,5,TPR,-0.0192,0.0,0.0
tfidf_chi2,XGBoost,LimitedEnglishConcentration,0.3,9,5,FPR,-0.0421,5.0,5.0
tfidf_chi2,XGBoost,LimitedEnglishConcentration,0.3,9,5,PPR,-0.0392,5.0,5.0
tfidf_chi2,XGBoost,LimitedEnglishConcentration,0.3,9,5,AUC,0.0072,,
tfidf_chi2,XGBoost,LimitedEnglishConcentration,0.3,9,5,EO_diff,0.0493,,
tfidf_chi2,XGBoost,LimitedEnglishConcentration,0.4,9,5,TPR,-0.0152,0.0,0.0
tfidf_chi2,XGBoost,LimitedEnglishConcentration,0.4,9,5,FPR,-0.0607,5.0,5.0
tfidf_chi2,XGBoost,LimitedEnglishConcentration,0.4,9,5,PPR,-0.0541,5.0,5.0
tfidf_chi2,XGBoost,LimitedEnglishConcentration,0.4,9,5,AUC,0.0072,,
tfidf_chi2,XGBoost,LimitedEnglishConcentration,0.4,9,5,EO_diff,0.0607,,
tfidf_chi2,XGBoost,LimitedEnglishConcentration,0.5,9,5,TPR,-0.0302,1.0,0.0
tfidf_chi2,XGBoost,LimitedEnglishConcentration,0.5,9,5,FPR,-0.0492,6.0,5.0
tfidf_chi2,XGBoost,LimitedEnglishConcentration,0.5,9,5,PPR,-0.0467,6.0,6.0
tfidf_chi2,XGBoost,LimitedEnglishConcentration,0.5,9,5,AUC,0.0072,,
tfidf_chi2,XGBoost,LimitedEnglishConcentration,0.5,9,5,EO_diff,0.0579,,
tfidf_chi2,XGBoost,LimitedEnglishConcentration,0.6,9,5,TPR,-0.0624,1.0,0.0
tfidf_chi2,XGBoost,LimitedEnglishConcentration,0.6,9,5,FPR,-0.0428,5.0,5.0
tfidf_chi2,XGBoost,LimitedEnglishConcentration,0.6,9,5,PPR,-0.0462,6.0,4.0
tfidf_chi2,XGBoost,LimitedEnglishConcentration,0.6,9,5,AUC,0.0072,,
tfidf_chi2,XGBoost,LimitedEnglishConcentration,0.6,9,5,EO_diff,0.0756,,
tfidf_chi2,XGBoost,SES_group,0.3,14,0,TPR,-0.0042,3.0,0.0
tfidf_chi2,XGBoost,SES_group,0.3,14,0,FPR,0.0572,11.0,11.0
tfidf_chi2,XGBoost,SES_group,0.3,14,0,PPR,0.0526,11.0,11.0
tfidf_chi2,XGBoost,SES_group,0.3,14,0,AUC,-0.0094,,
tfidf_chi2,XGBoost,SES_group,0.3,14,0,EO_diff,0.0661,,
tfidf_chi2,XGBoost,SES_group,0.4,14,0,TPR,0.0319,3.0,2.0
tfidf_chi2,XGBoost,SES_group,0.4,14,0,FPR,0.0675,11.0,10.0
tfidf_chi2,XGBoost,SES_group,0.4,14,0,PPR,0.0683,10.0,9.0
tfidf_chi2,XGBoost,SES_group,0.4,14,0,AUC,-0.0094,,
tfidf_chi2,XGBoost,SES_group,0.4,14,0,EO_diff,0.0826,,
tfidf_chi2,XGBoost,SES_group,0.5,14,0,TPR,0.0578,3.0,1.0
tfidf_chi2,XGBoost,SES_group,0.5,14,0,FPR,0.046,8.0,8.0
tfidf_chi2,XGBoost,SES_group,0.5,14,0,PPR,0.0544,9.0,9.0
tfidf_chi2,XGBoost,SES_group,0.5,14,0,AUC,-0.0094,,
tfidf_chi2,XGBoost,SES_group,0.5,14,0,EO_diff,0.0801,,
tfidf_chi2,XGBoost,SES_group,0.6,14,0,TPR,0.0537,4.0,0.0
tfidf_chi2,XGBoost,SES_group,0.6,14,0,FPR,0.0289,6.0,2.0
tfidf_chi2,XGBoost,SES_group,0.6,14,0,PPR,0.0381,8.0,8.0
tfidf_chi2,XGBoost,SES_group,0.6,14,0,AUC,-0.0094,,
tfidf_chi2,XGBoost,SES_group,0.6,14,0,EO_diff,0.0716,,
tfidf_chi2,XGBoost,WhiteConcentration,0.3,10,4,TPR,0.0149,1.0,0.0
tfidf_chi2,XGBoost,WhiteConcentration,0.3,10,4,FPR,0.0249,5.0,5.0
tfidf_chi2,XGBoost,WhiteConcentration,0.3,10,4,PPR,0.0228,5.0,5.0
tfidf_chi2,XGBoost,WhiteConcentration,0.3,10,4,AUC,-0.0209,,
tfidf_chi2,XGBoost,WhiteConcentration,0.3,10,4,EO_diff,0.0329,,
tfidf_chi2,XGBoost,WhiteConcentration,0.4,10,4,TPR,-0.0043,0.0,0.0
tfidf_chi2,XGBoost,WhiteConcentration,0.4,10,4,FPR,0.0383,4.0,4.0
tfidf_chi2,XGBoost,WhiteConcentration,0.4,10,4,PPR,0.0304,4.0,4.0
tfidf_chi2,XGBoost,WhiteConcentration,0.4,10,4,AUC,-0.0209,,
tfidf_chi2,XGBoost,WhiteConcentration,0.4,10,4,EO_diff,0.0435,,
tfidf_chi2,XGBoost,WhiteConcentration,0.5,10,4,TPR,0.0099,1.0,0.0
tfidf_chi2,XGBoost,WhiteConcentration,0.5,10,4,FPR,0.0365,4.0,3.0
tfidf_chi2,XGBoost,WhiteConcentration,0.5,10,4,PPR,0.0305,4.0,3.0
tfidf_chi2,XGBoost,WhiteConcentration,0.5,10,4,AUC,-0.0209,,
tfidf_chi2,XGBoost,WhiteConcentration,0.5,10,4,EO_diff,0.0493,,
tfidf_chi2,XGBoost,WhiteConcentration,0.6,10,4,TPR,0.0115,1.0,1.0
tfidf_chi2,XGBoost,WhiteConcentration,0.6,10,4,FPR,0.0282,4.0,2.0
tfidf_chi2,XGBoost,WhiteConcentration,0.6,10,4,PPR,0.0236,3.0,3.0
tfidf_chi2,XGBoost,WhiteConcentration,0.6,10,4,AUC,-0.0209,,
tfidf_chi2,XGBoost,WhiteConcentration,0.6,10,4,EO_diff,0.0598,,
tfidf_full,Logistic,AsianConcentration,0.3,7,7,TPR,-0.0065,1.0,0.0
tfidf_full,Logistic,AsianConcentration,0.3,7,7,FPR,-0.025,7.0,7.0
tfidf_full,Logistic,AsianConcentration,0.3,7,7,PPR,-0.0239,5.0,5.0
tfidf_full,Logistic,AsianConcentration,0.3,7,7,AUC,0.0077,,
tfidf_full,Logistic,AsianConcentration,0.3,7,7,EO_diff,0.0445,,
tfidf_full,Logistic,AsianConcentration,0.4,7,7,TPR,-0.0012,1.0,0.0
tfidf_full,Logistic,AsianConcentration,0.4,7,7,FPR,-0.0354,5.0,4.0
tfidf_full,Logistic,AsianConcentration,0.4,7,7,PPR,-0.0326,4.0,4.0
tfidf_full,Logistic,AsianConcentration,0.4,7,7,AUC,0.0077,,
tfidf_full,Logistic,AsianConcentration,0.4,7,7,EO_diff,0.0628,,
tfidf_full,Logistic,AsianConcentration,0.5,7,7,TPR,-0.0177,1.0,1.0
tfidf_full,Logistic,AsianConcentration,0.5,7,7,FPR,-0.0231,2.0,1.0
tfidf_full,Logistic,AsianConcentration,0.5,7,7,PPR,-0.0251,3.0,1.0
tfidf_full,Logistic,AsianConcentration,0.5,7,7,AUC,0.0077,,
tfidf_full,Logistic,AsianConcentration,0.5,7,7,EO_diff,0.0529,,
tfidf_full,Logistic,AsianConcentration,0.6,7,7,TPR,-0.0392,1.0,1.0
tfidf_full,Logistic,AsianConcentration,0.6,7,7,FPR,-0.0226,2.0,1.0
tfidf_full,Logistic,AsianConcentration,0.6,7,7,PPR,-0.0266,3.0,1.0
tfidf_full,Logistic,AsianConcentration,0.6,7,7,AUC,0.0077,,
tfidf_full,Logistic,AsianConcentration,0.6,7,7,EO_diff,0.068,,
tfidf_full,Logistic,BlackConcentration,0.3,12,2,TPR,-0.0,1.0,0.0
tfidf_full,Logistic,BlackConcentration,0.3,12,2,FPR,0.0058,3.0,2.0
tfidf_full,Logistic,BlackConcentration,0.3,12,2,PPR,0.0061,4.0,2.0
tfidf_full,Logistic,BlackConcentration,0.3,12,2,AUC,0.0181,,
tfidf_full,Logistic,BlackConcentration,0.3,12,2,EO_diff,0.0291,,
tfidf_full,Logistic,BlackConcentration,0.4,12,2,TPR,0.0281,2.0,0.0
tfidf_full,Logistic,BlackConcentration,0.4,12,2,FPR,-0.0005,4.0,2.0
tfidf_full,Logistic,BlackConcentration,0.4,12,2,PPR,0.0059,5.0,3.0
tfidf_full,Logistic,BlackConcentration,0.4,12,2,AUC,0.0181,,
tfidf_full,Logistic,BlackConcentration,0.4,12,2,EO_diff,0.0436,,
tfidf_full,Logistic,BlackConcentration,0.5,12,2,TPR,0.0302,3.0,1.0
tfidf_full,Logistic,BlackConcentration,0.5,12,2,FPR,0.0079,3.0,2.0
tfidf_full,Logistic,BlackConcentration,0.5,12,2,PPR,0.0139,3.0,3.0
tfidf_full,Logistic,BlackConcentration,0.5,12,2,AUC,0.0181,,
tfidf_full,Logistic,BlackConcentration,0.5,12,2,EO_diff,0.0465,,
tfidf_full,Logistic,BlackConcentration,0.6,12,2,TPR,0.0625,1.0,0.0
tfidf_full,Logistic,BlackConcentration,0.6,12,2,FPR,0.0136,4.0,0.0
tfidf_full,Logistic,BlackConcentration,0.6,12,2,PPR,0.0241,5.0,4.0
tfidf_full,Logistic,BlackConcentration,0.6,12,2,AUC,0.0181,,
tfidf_full,Logistic,BlackConcentration,0.6,12,2,EO_diff,0.0663,,
tfidf_full,Logistic,ForeignBornConcentration,0.3,9,5,TPR,-0.0012,1.0,0.0
tfidf_full,Logistic,ForeignBornConcentration,0.3,9,5,FPR,-0.0093,3.0,2.0
tfidf_full,Logistic,ForeignBornConcentration,0.3,9,5,PPR,-0.0093,3.0,2.0
tfidf_full,Logistic,ForeignBornConcentration,0.3,9,5,AUC,-0.0058,,
tfidf_full,Logistic,ForeignBornConcentration,0.3,9,5,EO_diff,0.0399,,
tfidf_full,Logistic,ForeignBornConcentration,0.4,9,5,TPR,-0.0115,1.0,0.0
tfidf_full,Logistic,ForeignBornConcentration,0.4,9,5,FPR,-0.0178,3.0,2.0
tfidf_full,Logistic,ForeignBornConcentration,0.4,9,5,PPR,-0.0185,3.0,2.0
tfidf_full,Logistic,ForeignBornConcentration,0.4,9,5,AUC,-0.0058,,
tfidf_full,Logistic,ForeignBornConcentration,0.4,9,5,EO_diff,0.0534,,
tfidf_full,Logistic,ForeignBornConcentration,0.5,9,5,TPR,-0.0113,2.0,0.0
tfidf_full,Logistic,ForeignBornConcentration,0.5,9,5,FPR,-0.0085,1.0,0.0
tfidf_full,Logistic,ForeignBornConcentration,0.5,9,5,PPR,-0.0108,1.0,1.0
tfidf_full,Logistic,ForeignBornConcentration,0.5,9,5,AUC,-0.0058,,
tfidf_full,Logistic,ForeignBornConcentration,0.5,9,5,EO_diff,0.0645,,
tfidf_full,Logistic,ForeignBornConcentration,0.6,9,5,TPR,-0.0374,2.0,0.0
tfidf_full,Logistic,ForeignBornConcentration,0.6,9,5,FPR,-0.0066,2.0,1.0
tfidf_full,Logistic,ForeignBornConcentration,0.6,9,5,PPR,-0.013,2.0,1.0
tfidf_full,Logistic,ForeignBornConcentration,0.6,9,5,AUC,-0.0058,,
tfidf_full,Logistic,ForeignBornConcentration,0.6,9,5,EO_diff,0.0597,,
tfidf_full,Logistic,HispanicConcentration,0.3,10,4,TPR,-0.0112,0.0,0.0
tfidf_full,Logistic,HispanicConcentration,0.3,10,4,FPR,-0.0037,2.0,0.0
tfidf_full,Logistic,HispanicConcentration,0.3,10,4,PPR,-0.0059,2.0,1.0
tfidf_full,Logistic,HispanicConcentration,0.3,10,4,AUC,-0.0144,,
tfidf_full,Logistic,HispanicConcentration,0.3,10,4,EO_diff,0.034,,
tfidf_full,Logistic,HispanicConcentration,0.4,10,4,TPR,-0.0357,2.0,0.0
tfidf_full,Logistic,HispanicConcentration,0.4,10,4,FPR,-0.0148,2.0,1.0
tfidf_full,Logistic,HispanicConcentration,0.4,10,4,PPR,-0.0195,3.0,2.0
tfidf_full,Logistic,HispanicConcentration,0.4,10,4,AUC,-0.0144,,
tfidf_full,Logistic,HispanicConcentration,0.4,10,4,EO_diff,0.0538,,
tfidf_full,Logistic,HispanicConcentration,0.5,10,4,TPR,-0.0295,1.0,0.0
tfidf_full,Logistic,HispanicConcentration,0.5,10,4,FPR,-0.0068,0.0,0.0
tfidf_full,Logistic,HispanicConcentration,0.5,10,4,PPR,-0.0115,2.0,0.0
tfidf_full,Logistic,HispanicConcentration,0.5,10,4,AUC,-0.0144,,
tfidf_full,Logistic,HispanicConcentration,0.5,10,4,EO_diff,0.0533,,
tfidf_full,Logistic,HispanicConcentration,0.6,10,4,TPR,-0.0411,2.0,2.0
tfidf_full,Logistic,HispanicConcentration,0.6,10,4,FPR,-0.0073,1.0,1.0
tfidf_full,Logistic,HispanicConcentration,0.6,10,4,PPR,-0.0139,3.0,3.0
tfidf_full,Logistic,HispanicConcentration,0.6,10,4,AUC,-0.0144,,
tfidf_full,Logistic,HispanicConcentration,0.6,10,4,EO_diff,0.0509,,
tfidf_full,Logistic,LimitedEnglishConcentration,0.3,9,5,TPR,-0.0013,0.0,0.0
tfidf_full,Logistic,LimitedEnglishConcentration,0.3,9,5,FPR,-0.0065,1.0,1.0
tfidf_full,Logistic,LimitedEnglishConcentration,0.3,9,5,PPR,-0.0063,2.0,1.0
tfidf_full,Logistic,LimitedEnglishConcentration,0.3,9,5,AUC,-0.008,,
tfidf_full,Logistic,LimitedEnglishConcentration,0.3,9,5,EO_diff,0.0291,,
tfidf_full,Logistic,LimitedEnglishConcentration,0.4,9,5,TPR,-0.0152,0.0,0.0
tfidf_full,Logistic,LimitedEnglishConcentration,0.4,9,5,FPR,-0.0194,3.0,2.0
tfidf_full,Logistic,LimitedEnglishConcentration,0.4,9,5,PPR,-0.0193,3.0,2.0
tfidf_full,Logistic,LimitedEnglishConcentration,0.4,9,5,AUC,-0.008,,
tfidf_full,Logistic,LimitedEnglishConcentration,0.4,9,5,EO_diff,0.0453,,
tfidf_full,Logistic,LimitedEnglishConcentration,0.5,9,5,TPR,-0.0227,0.0,0.0
tfidf_full,Logistic,LimitedEnglishConcentration,0.5,9,5,FPR,-0.0112,0.0,0.0
tfidf_full,Logistic,LimitedEnglishConcentration,0.5,9,5,PPR,-0.0132,1.0,0.0
tfidf_full,Logistic,LimitedEnglishConcentration,0.5,9,5,AUC,-0.008,,
tfidf_full,Logistic,LimitedEnglishConcentration,0.5,9,5,EO_diff,0.0505,,
tfidf_full,Logistic,LimitedEnglishConcentration,0.6,9,5,TPR,-0.0334,2.0,0.0
tfidf_full,Logistic,LimitedEnglishConcentration,0.6,9,5,FPR,-0.008,1.0,1.0
tfidf_full,Logistic,LimitedEnglishConcentration,0.6,9,5,PPR,-0.0127,3.0,1.0
tfidf_full,Logistic,LimitedEnglishConcentration,0.6,9,5,AUC,-0.008,,
tfidf_full,Logistic,LimitedEnglishConcentration,0.6,9,5,EO_diff,0.0457,,
tfidf_full,Logistic,SES_group,0.3,14,0,TPR,0.0077,3.0,2.0
tfidf_full,Logistic,SES_group,0.3,14,0,FPR,0.0687,11.0,11.0
tfidf_full,Logistic,SES_group,0.3,14,0,PPR,0.064,11.0,11.0
tfidf_full,Logistic,SES_group,0.3,14,0,AUC,-0.0052,,
tfidf_full,Logistic,SES_group,0.3,14,0,EO_diff,0.077,,
tfidf_full,Logistic,SES_group,0.4,14,0,TPR,0.0408,4.0,2.0
tfidf_full,Logistic,SES_group,0.4,14,0,FPR,0.0688,10.0,10.0
tfidf_full,Logistic,SES_group,0.4,14,0,PPR,0.0709,11.0,11.0
tfidf_full,Logistic,SES_group,0.4,14,0,AUC,-0.0052,,
tfidf_full,Logistic,SES_group,0.4,14,0,EO_diff,0.0799,,
tfidf_full,Logistic,SES_group,0.5,14,0,TPR,0.0542,5.0,4.0
tfidf_full,Logistic,SES_group,0.5,14,0,FPR,0.0583,9.0,9.0
tfidf_full,Logistic,SES_group,0.5,14,0,PPR,0.0646,10.0,10.0
tfidf_full,Logistic,SES_group,0.5,14,0,AUC,-0.0052,,
tfidf_full,Logistic,SES_group,0.5,14,0,EO_diff,0.0897,,
tfidf_full,Logistic,SES_group,0.6,14,0,TPR,0.0669,6.0,5.0
tfidf_full,Logistic,SES_group,0.6,14,0,FPR,0.0442,9.0,9.0
tfidf_full,Logistic,SES_group,0.6,14,0,PPR,0.0535,11.0,10.0
tfidf_full,Logistic,SES_group,0.6,14,0,AUC,-0.0052,,
tfidf_full,Logistic,SES_group,0.6,14,0,EO_diff,0.0902,,
tfidf_full,Logistic,WhiteConcentration,0.3,10,4,TPR,-0.0076,0.0,0.0
tfidf_full,Logistic,WhiteConcentration,0.3,10,4,FPR,-0.0044,0.0,0.0
tfidf_full,Logistic,WhiteConcentration,0.3,10,4,PPR,-0.0056,0.0,0.0
tfidf_full,Logistic,WhiteConcentration,0.3,10,4,AUC,-0.0116,,
tfidf_full,Logistic,WhiteConcentration,0.3,10,4,EO_diff,0.0262,,
tfidf_full,Logistic,WhiteConcentration,0.4,10,4,TPR,-0.0043,0.0,0.0
tfidf_full,Logistic,WhiteConcentration,0.4,10,4,FPR,0.008,1.0,0.0
tfidf_full,Logistic,WhiteConcentration,0.4,10,4,PPR,0.0049,1.0,1.0
tfidf_full,Logistic,WhiteConcentration,0.4,10,4,AUC,-0.0116,,
tfidf_full,Logistic,WhiteConcentration,0.4,10,4,EO_diff,0.0377,,
tfidf_full,Logistic,WhiteConcentration,0.5,10,4,TPR,-0.0142,0.0,0.0
tfidf_full,Logistic,WhiteConcentration,0.5,10,4,FPR,0.0026,0.0,0.0
tfidf_full,Logistic,WhiteConcentration,0.5,10,4,PPR,-0.0019,0.0,0.0
tfidf_full,Logistic,WhiteConcentration,0.5,10,4,AUC,-0.0116,,
tfidf_full,Logistic,WhiteConcentration,0.5,10,4,EO_diff,0.0399,,
tfidf_full,Logistic,WhiteConcentration,0.6,10,4,TPR,-0.0095,1.0,0.0
tfidf_full,Logistic,WhiteConcentration,0.6,10,4,FPR,0.0021,1.0,1.0
tfidf_full,Logistic,WhiteConcentration,0.6,10,4,PPR,-0.0012,2.0,2.0
tfidf_full,Logistic,WhiteConcentration,0.6,10,4,AUC,-0.0116,,
tfidf_full,Logistic,WhiteConcentration,0.6,10,4,EO_diff,0.0578,,
tfidf_full,XGBoost,AsianConcentration,0.3,7,7,TPR,-0.0143,0.0,0.0
tfidf_full,XGBoost,AsianConcentration,0.3,7,7,FPR,-0.0573,6.0,6.0
tfidf_full,XGBoost,AsianConcentration,0.3,7,7,PPR,-0.052,6.0,6.0
tfidf_full,XGBoost,AsianConcentration,0.3,7,7,AUC,0.0144,,
tfidf_full,XGBoost,AsianConcentration,0.3,7,7,EO_diff,0.0591,,
tfidf_full,XGBoost,AsianConcentration,0.4,7,7,TPR,-0.0232,1.0,1.0
tfidf_full,XGBoost,AsianConcentration,0.4,7,7,FPR,-0.0762,6.0,6.0
tfidf_full,XGBoost,AsianConcentration,0.4,7,7,PPR,-0.0701,6.0,6.0
tfidf_full,XGBoost,AsianConcentration,0.4,7,7,AUC,0.0144,,
tfidf_full,XGBoost,AsianConcentration,0.4,7,7,EO_diff,0.0804,,
tfidf_full,XGBoost,AsianConcentration,0.5,7,7,TPR,-0.0248,1.0,1.0
tfidf_full,XGBoost,AsianConcentration,0.5,7,7,FPR,-0.0622,6.0,6.0
tfidf_full,XGBoost,AsianConcentration,0.5,7,7,PPR,-0.0583,6.0,6.0
tfidf_full,XGBoost,AsianConcentration,0.5,7,7,AUC,0.0144,,
tfidf_full,XGBoost,AsianConcentration,0.5,7,7,EO_diff,0.0813,,
tfidf_full,XGBoost,AsianConcentration,0.6,7,7,TPR,-0.0515,1.0,1.0
tfidf_full,XGBoost,AsianConcentration,0.6,7,7,FPR,-0.0497,6.0,5.0
tfidf_full,XGBoost,AsianConcentration,0.6,7,7,PPR,-0.0506,6.0,5.0
tfidf_full,XGBoost,AsianConcentration,0.6,7,7,AUC,0.0144,,
tfidf_full,XGBoost,AsianConcentration,0.6,7,7,EO_diff,0.0826,,
tfidf_full,XGBoost,BlackConcentration,0.3,12,2,TPR,-0.0043,0.0,0.0
tfidf_full,XGBoost,BlackConcentration,0.3,12,2,FPR,-0.0077,1.0,0.0
tfidf_full,XGBoost,BlackConcentration,0.3,12,2,PPR,-0.0059,1.0,0.0
tfidf_full,XGBoost,BlackConcentration,0.3,12,2,AUC,0.0211,,
tfidf_full,XGBoost,BlackConcentration,0.3,12,2,EO_diff,0.0228,,
tfidf_full,XGBoost,BlackConcentration,0.4,12,2,TPR,0.0127,1.0,0.0
tfidf_full,XGBoost,BlackConcentration,0.4,12,2,FPR,-0.0077,0.0,0.0
tfidf_full,XGBoost,BlackConcentration,0.4,12,2,PPR,-0.0022,1.0,0.0
tfidf_full,XGBoost,BlackConcentration,0.4,12,2,AUC,0.0211,,
tfidf_full,XGBoost,BlackConcentration,0.4,12,2,EO_diff,0.0433,,
tfidf_full,XGBoost,BlackConcentration,0.5,12,2,TPR,0.0268,2.0,0.0
tfidf_full,XGBoost,BlackConcentration,0.5,12,2,FPR,-0.0132,1.0,0.0
tfidf_full,XGBoost,BlackConcentration,0.5,12,2,PPR,-0.004,3.0,0.0
