zip3,BlackConcentration,weight,direction,SES_group
799,,1.0,SES_group (entropy-balanced on 6 demographic covariates),High
807,,1.0,SES_group (entropy-balanced on 6 demographic covariates),High
810,,1.0,SES_group (entropy-balanced on 6 demographic covariates),High
850,,1.0,SES_group (entropy-balanced on 6 demographic covariates),High
855,,1.0,SES_group (entropy-balanced on 6 demographic covariates),High
859,,1.0,SES_group (entropy-balanced on 6 demographic covariates),High
860,,1.0,SES_group (entropy-balanced on 6 demographic covariates),High
864,,1.0,SES_group (entropy-balanced on 6 demographic covariates),High
865,,1.0,SES_group (entropy-balanced on 6 demographic covariates),High
873,,1.0,SES_group (entropy-balanced on 6 demographic covariates),High
877,,1.0,SES_group (entropy-balanced on 6 demographic covariates),High
878,,1.0,SES_group (entropy-balanced on 6 demographic covariates),High
879,,1.0,SES_group (entropy-balanced on 6 demographic covariates),High
880,,1.0,SES_group (entropy-balanced on 6 demographic covariates),High
881,,1.0,SES_group (entropy-balanced on 6 demographic covariates),High
882,,1.0,SES_group (entropy-balanced on 6 demographic covariates),High
883,,1.0,SES_group (entropy-balanced on 6 demographic covariates),High
884,,1.0,SES_group (entropy-balanced on 6 demographic covariates),High
891,,1.0,SES_group (entropy-balanced on 6 demographic covariates),High
893,,1.0,SES_group (entropy-balanced on 6 demographic covariates),High
900,,1.0,SES_group (entropy-balanced on 6 demographic covariates),High
903,,1.0,SES_group (entropy-balanced on 6 demographic covariates),High
922,,1.0,SES_group (entropy-balanced on 6 demographic covariates),High
923,,1.0,SES_group (entropy-balanced on 6 demographic covariates),High
924,,1.0,SES_group (entropy-balanced on 6 demographic covariates),High
925,,1.0,SES_group (entropy-balanced on 6 demographic covariates),High
932,,1.0,SES_group (entropy-balanced on 6 demographic covariates),High
933,,1.0,SES_group (entropy-balanced on 6 demographic covariates),High
935,,1.0,SES_group (entropy-balanced on 6 demographic covariates),High
936,,1.0,SES_group (entropy-balanced on 6 demographic covariates),High
937,,1.0,SES_group (entropy-balanced on 6 demographic covariates),High
948,,1.0,SES_group (entropy-balanced on 6 demographic covariates),High
952,,1.0,SES_group (entropy-balanced on 6 demographic covariates),High
953,,1.0,SES_group (entropy-balanced on 6 demographic covariates),High
955,,1.0,SES_group (entropy-balanced on 6 demographic covariates),High
958,,1.0,SES_group (entropy-balanced on 6 demographic covariates),High
959,,1.0,SES_group (entropy-balanced on 6 demographic covariates),High
960,,1.0,SES_group (entropy-balanced on 6 demographic covariates),High
974,,1.0,SES_group (entropy-balanced on 6 demographic covariates),High
975,,1.0,SES_group (entropy-balanced on 6 demographic covariates),High
976,,1.0,SES_group (entropy-balanced on 6 demographic covariates),High
978,,1.0,SES_group (entropy-balanced on 6 demographic covariates),High
979,,1.0,SES_group (entropy-balanced on 6 demographic covariates),High
988,,1.0,SES_group (entropy-balanced on 6 demographic covariates),High
989,,1.0,SES_group (entropy-balanced on 6 demographic covariates),High
991,,1.0,SES_group (entropy-balanced on 6 demographic covariates),High
010,,0.0018702266398172435,SES_group (entropy-balanced on 6 demographic covariates),Low
012,,8.930033986685967e-13,SES_group (entropy-balanced on 6 demographic covariates),Low
013,,1.89350273715374e-12,SES_group (entropy-balanced on 6 demographic covariates),Low
014,,1.0061783375072155e-06,SES_group (entropy-balanced on 6 demographic covariates),Low
015,,6.82260109660424e-16,SES_group (entropy-balanced on 6 demographic covariates),Low
017,,6.961759702576923e-19,SES_group (entropy-balanced on 6 demographic covariates),Low
018,,1.8096310456448104e-05,SES_group (entropy-balanced on 6 demographic covariates),Low
019,,4.85062183654984e-12,SES_group (entropy-balanced on 6 demographic covariates),Low
020,,4.8349812531306484e-20,SES_group (entropy-balanced on 6 demographic covariates),Low
021,,1.6236734122335023e-06,SES_group (entropy-balanced on 6 demographic covariates),Low
023,,2.9525636106653937e-09,SES_group (entropy-balanced on 6 demographic covariates),Low
024,,1.4692888781874776e-38,SES_group (entropy-balanced on 6 demographic covariates),Low
025,,1.733901532011343e-14,SES_group (entropy-balanced on 6 demographic covariates),Low
026,,9.876699978992245e-15,SES_group (entropy-balanced on 6 demographic covariates),Low
027,,87.33430933293148,SES_group (entropy-balanced on 6 demographic covariates),Low
028,,1.205025555576387e-06,SES_group (entropy-balanced on 6 demographic covariates),Low
030,,7.031675694000316e-14,SES_group (entropy-balanced on 6 demographic covariates),Low
031,,6.435885661133632e-09,SES_group (entropy-balanced on 6 demographic covariates),Low
032,,6.471484858925998e-12,SES_group (entropy-balanced on 6 demographic covariates),Low
033,,8.953176167264697e-10,SES_group (entropy-balanced on 6 demographic covariates),Low
034,,8.405907761758742e-15,SES_group (entropy-balanced on 6 demographic covariates),Low
036,,1.680070912354215e-13,SES_group (entropy-balanced on 6 demographic covariates),Low
037,,1.0892731825988618e-19,SES_group (entropy-balanced on 6 demographic covariates),Low
038,,2.0760271576219794e-14,SES_group (entropy-balanced on 6 demographic covariates),Low
050,,1.5239198587749076e-12,SES_group (entropy-balanced on 6 demographic covariates),Low
051,,2.2783729949920906e-13,SES_group (entropy-balanced on 6 demographic covariates),Low
052,,1.7318962452262637e-12,SES_group (entropy-balanced on 6 demographic covariates),Low
053,,1.5925699588022152e-16,SES_group (entropy-balanced on 6 demographic covariates),Low
054,,2.9719217554002526e-13,SES_group (entropy-balanced on 6 demographic covariates),Low
056,,2.8162075799707893e-14,SES_group (entropy-balanced on 6 demographic covariates),Low
057,,1.2567781386059815e-11,SES_group (entropy-balanced on 6 demographic covariates),Low
060,,2.9623383601228763e-13,SES_group (entropy-balanced on 6 demographic covariates),Low
062,,0.0067016825275176065,SES_group (entropy-balanced on 6 demographic covariates),Low
063,,3.1929132579769684e-08,SES_group (entropy-balanced on 6 demographic covariates),Low
064,,6.17962098454002e-14,SES_group (entropy-balanced on 6 demographic covariates),Low
067,,0.3660661359351614,SES_group (entropy-balanced on 6 demographic covariates),Low
068,,4.557091960060319e-18,SES_group (entropy-balanced on 6 demographic covariates),Low
069,,1.4240565840388156e-23,SES_group (entropy-balanced on 6 demographic covariates),Low
070,,4.35617482913221e-12,SES_group (entropy-balanced on 6 demographic covariates),Low
074,,2.242712697924086e-31,SES_group (entropy-balanced on 6 demographic covariates),Low
076,,5.209431624004409e-39,SES_group (entropy-balanced on 6 demographic covariates),Low
077,,1.024451165987499e-16,SES_group (entropy-balanced on 6 demographic covariates),Low
078,,1.4563019734284337e-22,SES_group (entropy-balanced on 6 demographic covariates),Low
079,,9.762479079068295e-33,SES_group (entropy-balanced on 6 demographic covariates),Low
080,,9.802953910206274e-13,SES_group (entropy-balanced on 6 demographic covariates),Low
082,,1.6996260862000287e-10,SES_group (entropy-balanced on 6 demographic covariates),Low
085,,1.1867182488246922e-42,SES_group (entropy-balanced on 6 demographic covariates),Low
087,,4.786088618707719e-12,SES_group (entropy-balanced on 6 demographic covariates),Low
088,,7.115276744592238e-38,SES_group (entropy-balanced on 6 demographic covariates),Low
100,,3.45567711253138e-15,SES_group (entropy-balanced on 6 demographic covariates),Low
101,,5.462631766445127e-28,SES_group (entropy-balanced on 6 demographic covariates),Low
102,,4.985912040613832e-68,SES_group (entropy-balanced on 6 demographic covariates),Low
103,,1.0358361422338549e-20,SES_group (entropy-balanced on 6 demographic covariates),Low
105,,8.770937952566323e-23,SES_group (entropy-balanced on 6 demographic covariates),Low
106,,5.282903114932255e-27,SES_group (entropy-balanced on 6 demographic covariates),Low
107,,2.4717667992058854e-16,SES_group (entropy-balanced on 6 demographic covariates),Low
108,,0.0018434288474925482,SES_group (entropy-balanced on 6 demographic covariates),Low
109,,2.8037908585941405e-11,SES_group (entropy-balanced on 6 demographic covariates),Low
110,,3.2194117360119867e-42,SES_group (entropy-balanced on 6 demographic covariates),Low
115,,8.597821142012128e-24,SES_group (entropy-balanced on 6 demographic covariates),Low
117,,9.022728761898985e-18,SES_group (entropy-balanced on 6 demographic covariates),Low
118,,1.0431627647542574e-44,SES_group (entropy-balanced on 6 demographic covariates),Low
119,,5.345386266795024e-18,SES_group (entropy-balanced on 6 demographic covariates),Low
120,,4.544231608528536e-12,SES_group (entropy-balanced on 6 demographic covariates),Low
121,,5.7649957999558466e-12,SES_group (entropy-balanced on 6 demographic covariates),Low
123,,1.7287109131013127e-14,SES_group (entropy-balanced on 6 demographic covariates),Low
124,,1.343928236156432e-11,SES_group (entropy-balanced on 6 demographic covariates),Low
125,,6.072633453334671e-16,SES_group (entropy-balanced on 6 demographic covariates),Low
126,,1.833061349261459e-17,SES_group (entropy-balanced on 6 demographic covariates),Low
128,,3.5042939677610593e-13,SES_group (entropy-balanced on 6 demographic covariates),Low
130,,8.690902759684154e-14,SES_group (entropy-balanced on 6 demographic covariates),Low
131,,3.6848372716885726e-12,SES_group (entropy-balanced on 6 demographic covariates),Low
134,,2.594677501238009e-10,SES_group (entropy-balanced on 6 demographic covariates),Low
137,,7.9330790161564e-12,SES_group (entropy-balanced on 6 demographic covariates),Low
138,,7.357647161678764e-11,SES_group (entropy-balanced on 6 demographic covariates),Low
140,,1.8794547864211348e-11,SES_group (entropy-balanced on 6 demographic covariates),Low
141,,1.1662293811463015e-11,SES_group (entropy-balanced on 6 demographic covariates),Low
144,,4.998638709386976e-12,SES_group (entropy-balanced on 6 demographic covariates),Low
145,,1.9946505597160867e-13,SES_group (entropy-balanced on 6 demographic covariates),Low
150,,3.7075665962248862e-09,SES_group (entropy-balanced on 6 demographic covariates),Low
151,,1.3267769829527748e-08,SES_group (entropy-balanced on 6 demographic covariates),Low
152,,2.634711219892773e-08,SES_group (entropy-balanced on 6 demographic covariates),Low
153,,3.3281818920325743e-08,SES_group (entropy-balanced on 6 demographic covariates),Low
156,,1.851838354181483e-10,SES_group (entropy-balanced on 6 demographic covariates),Low
160,,4.665689563209783e-12,SES_group (entropy-balanced on 6 demographic covariates),Low
164,,8.296253177710364e-09,SES_group (entropy-balanced on 6 demographic covariates),Low
168,,8.226704693453564e-18,SES_group (entropy-balanced on 6 demographic covariates),Low
170,,5.0204020428809983e-08,SES_group (entropy-balanced on 6 demographic covariates),Low
172,,1.2815124191020971e-07,SES_group (entropy-balanced on 6 demographic covariates),Low
173,,6.49876214817053e-10,SES_group (entropy-balanced on 6 demographic covariates),Low
175,,0.200410758472884,SES_group (entropy-balanced on 6 demographic covariates),Low
180,,2.5785983057086184e-10,SES_group (entropy-balanced on 6 demographic covariates),Low
183,,1.830555993776072e-11,SES_group (entropy-balanced on 6 demographic covariates),Low
184,,8.294902094571594e-11,SES_group (entropy-balanced on 6 demographic covariates),Low
189,,2.4095996942563112e-18,SES_group (entropy-balanced on 6 demographic covariates),Low
190,,2.9179067144073536e-15,SES_group (entropy-balanced on 6 demographic covariates),Low
193,,8.657047668788115e-15,SES_group (entropy-balanced on 6 demographic covariates),Low
194,,5.3292412350099106e-17,SES_group (entropy-balanced on 6 demographic covariates),Low
195,,3.96118103874748e-09,SES_group (entropy-balanced on 6 demographic covariates),Low
197,,2.0695849579903594e-15,SES_group (entropy-balanced on 6 demographic covariates),Low
198,,6.786589509318512e-07,SES_group (entropy-balanced on 6 demographic covariates),Low
199,,0.0005784838900124905,SES_group (entropy-balanced on 6 demographic covariates),Low
200,,2.17900373197496e-07,SES_group (entropy-balanced on 6 demographic covariates),Low
201,,3.5676483871176814e-36,SES_group (entropy-balanced on 6 demographic covariates),Low
206,,0.0012383134362924121,SES_group (entropy-balanced on 6 demographic covariates),Low
207,,3.379234066235559e-11,SES_group (entropy-balanced on 6 demographic covariates),Low
208,,9.839907579422728e-45,SES_group (entropy-balanced on 6 demographic covariates),Low
209,,2.9767181663400265e-36,SES_group (entropy-balanced on 6 demographic covariates),Low
210,,2.631978270145337e-20,SES_group (entropy-balanced on 6 demographic covariates),Low
211,,1.8519177950736685e-12,SES_group (entropy-balanced on 6 demographic covariates),Low
214,,3.5990402091345456e-17,SES_group (entropy-balanced on 6 demographic covariates),Low
216,,3.505147181242235e-06,SES_group (entropy-balanced on 6 demographic covariates),Low
217,,1.8572146430882216e-15,SES_group (entropy-balanced on 6 demographic covariates),Low
219,,5.536576404117221e-10,SES_group (entropy-balanced on 6 demographic covariates),Low
220,,7.487385792299435e-41,SES_group (entropy-balanced on 6 demographic covariates),Low
221,,2.390962157258016e-35,SES_group (entropy-balanced on 6 demographic covariates),Low
222,,3.4617278743313776e-42,SES_group (entropy-balanced on 6 demographic covariates),Low
223,,5.733083971337973e-33,SES_group (entropy-balanced on 6 demographic covariates),Low
224,,3.7873737985553842e-06,SES_group (entropy-balanced on 6 demographic covariates),Low
225,,1.3247431158286676e-06,SES_group (entropy-balanced on 6 demographic covariates),Low
226,,2.7038115981925205e-07,SES_group (entropy-balanced on 6 demographic covariates),Low
227,,1.898756231811912e-10,SES_group (entropy-balanced on 6 demographic covariates),Low
229,,3.1325433761854155e-12,SES_group (entropy-balanced on 6 demographic covariates),Low
230,,1.2506920278306998e-13,SES_group (entropy-balanced on 6 demographic covariates),Low
231,,5.019879831965839e-13,SES_group (entropy-balanced on 6 demographic covariates),Low
233,,0.0002570575991554825,SES_group (entropy-balanced on 6 demographic covariates),Low
234,,2.6308286717743005e-11,SES_group (entropy-balanced on 6 demographic covariates),Low
236,,47.83516595877025,SES_group (entropy-balanced on 6 demographic covariates),Low
244,,3.501291107387708e-09,SES_group (entropy-balanced on 6 demographic covariates),Low
275,,1.0544184074218984e-07,SES_group (entropy-balanced on 6 demographic covariates),Low
276,,6.825004922497592e-08,SES_group (entropy-balanced on 6 demographic covariates),Low
341,,5.09570497161277e-12,SES_group (entropy-balanced on 6 demographic covariates),Low
351,,0.001229667545436628,SES_group (entropy-balanced on 6 demographic covariates),Low
357,,6.839020743016497e-10,SES_group (entropy-balanced on 6 demographic covariates),Low
370,,4.328946009613379e-07,SES_group (entropy-balanced on 6 demographic covariates),Low
379,,1.9080370231330066e-08,SES_group (entropy-balanced on 6 demographic covariates),Low
380,,0.0009265366339497639,SES_group (entropy-balanced on 6 demographic covariates),Low
400,,6.706602601151402e-07,SES_group (entropy-balanced on 6 demographic covariates),Low
410,,8.487825741029077e-09,SES_group (entropy-balanced on 6 demographic covariates),Low
430,,1.0884256982718628e-14,SES_group (entropy-balanced on 6 demographic covariates),Low
431,,2.740983262871778e-07,SES_group (entropy-balanced on 6 demographic covariates),Low
435,,5.023456837702269e-13,SES_group (entropy-balanced on 6 demographic covariates),Low
440,,6.704582965825014e-07,SES_group (entropy-balanced on 6 demographic covariates),Low
442,,2.5256271018943678e-11,SES_group (entropy-balanced on 6 demographic covariates),Low
450,,7.971077510378759e-12,SES_group (entropy-balanced on 6 demographic covariates),Low
451,,1.0833986766970532e-10,SES_group (entropy-balanced on 6 demographic covariates),Low
460,,2.984137626172895e-14,SES_group (entropy-balanced on 6 demographic covariates),Low
461,,1.1417931110865464e-10,SES_group (entropy-balanced on 6 demographic covariates),Low
463,,5.357397908315109e-07,SES_group (entropy-balanced on 6 demographic covariates),Low
470,,1.6262289271116917e-10,SES_group (entropy-balanced on 6 demographic covariates),Low
476,,8.00084988605094e-09,SES_group (entropy-balanced on 6 demographic covariates),Low
480,,1.065210634839884e-11,SES_group (entropy-balanced on 6 demographic covariates),Low
481,,5.793397967130503e-16,SES_group (entropy-balanced on 6 demographic covariates),Low
483,,5.851011941181878e-22,SES_group (entropy-balanced on 6 demographic covariates),Low
493,,4.8646193994020655e-11,SES_group (entropy-balanced on 6 demographic covariates),Low
502,,4.7311696320013546e-12,SES_group (entropy-balanced on 6 demographic covariates),Low
527,,6.918029089778451e-10,SES_group (entropy-balanced on 6 demographic covariates),Low
530,,2.8666490903918957e-14,SES_group (entropy-balanced on 6 demographic covariates),Low
531,,1.026914302352121e-12,SES_group (entropy-balanced on 6 demographic covariates),Low
535,,5.778313616588871e-10,SES_group (entropy-balanced on 6 demographic covariates),Low
537,,3.1858770846731695e-13,SES_group (entropy-balanced on 6 demographic covariates),Low
539,,3.3527495161644104e-08,SES_group (entropy-balanced on 6 demographic covariates),Low
540,,1.2739772570335194e-11,SES_group (entropy-balanced on 6 demographic covariates),Low
541,,1.000155120580883e-07,SES_group (entropy-balanced on 6 demographic covariates),Low
542,,1.6453827601619973e-11,SES_group (entropy-balanced on 6 demographic covariates),Low
543,,1.4419802305110378e-09,SES_group (entropy-balanced on 6 demographic covariates),Low
544,,6.157601008297342e-12,SES_group (entropy-balanced on 6 demographic covariates),Low
545,,1.8795607746672866e-07,SES_group (entropy-balanced on 6 demographic covariates),Low
546,,2.1529755225170155e-10,SES_group (entropy-balanced on 6 demographic covariates),Low
547,,2.653146329434614e-10,SES_group (entropy-balanced on 6 demographic covariates),Low
549,,3.9254519552854187e-11,SES_group (entropy-balanced on 6 demographic covariates),Low
550,,1.8300939444468556e-12,SES_group (entropy-balanced on 6 demographic covariates),Low
551,,1.0222010948802636e-16,SES_group (entropy-balanced on 6 demographic covariates),Low
553,,1.6436188455006284e-15,SES_group (entropy-balanced on 6 demographic covariates),Low
554,,1.6539508366092095e-11,SES_group (entropy-balanced on 6 demographic covariates),Low
556,,5.9117748801188534e-09,SES_group (entropy-balanced on 6 demographic covariates),Low
557,,3.9937778934309254e-07,SES_group (entropy-balanced on 6 demographic covariates),Low
559,,1.5533846258578679e-09,SES_group (entropy-balanced on 6 demographic covariates),Low
560,,5.47019719623369e-09,SES_group (entropy-balanced on 6 demographic covariates),Low
561,,1.873506463543181e-08,SES_group (entropy-balanced on 6 demographic covariates),Low
562,,8.506718327831941e-07,SES_group (entropy-balanced on 6 demographic covariates),Low
563,,5.444525642636619e-10,SES_group (entropy-balanced on 6 demographic covariates),Low
565,,1.4929495711215328e-06,SES_group (entropy-balanced on 6 demographic covariates),Low
567,,6.255078415482238e-11,SES_group (entropy-balanced on 6 demographic covariates),Low
570,,4.546397336943164e-09,SES_group (entropy-balanced on 6 demographic covariates),Low
571,,0.018837238586115305,SES_group (entropy-balanced on 6 demographic covariates),Low
574,,1.6304799110456343e-05,SES_group (entropy-balanced on 6 demographic covariates),Low
591,,0.0001909690618738109,SES_group (entropy-balanced on 6 demographic covariates),Low
596,,1.0656381380864906e-09,SES_group (entropy-balanced on 6 demographic covariates),Low
597,,1.2344342329224488e-09,SES_group (entropy-balanced on 6 demographic covariates),Low
600,,2.597560119312855e-17,SES_group (entropy-balanced on 6 demographic covariates),Low
601,,3.678856500932897e-10,SES_group (entropy-balanced on 6 demographic covariates),Low
602,,1.167956471779934e-25,SES_group (entropy-balanced on 6 demographic covariates),Low
603,,1.985347060978462e-22,SES_group (entropy-balanced on 6 demographic covariates),Low
604,,0.005019163173792128,SES_group (entropy-balanced on 6 demographic covariates),Low
605,,6.53633936307382e-20,SES_group (entropy-balanced on 6 demographic covariates),Low
607,,3.4121192308278197e-06,SES_group (entropy-balanced on 6 demographic covariates),Low
610,,5.614786616277938e-09,SES_group (entropy-balanced on 6 demographic covariates),Low
612,,5.25018516323657e-07,SES_group (entropy-balanced on 6 demographic covariates),Low
615,,5.882877576318742e-12,SES_group (entropy-balanced on 6 demographic covariates),Low
617,,5.488592913534194e-13,SES_group (entropy-balanced on 6 demographic covariates),Low
622,,0.005731329369049003,SES_group (entropy-balanced on 6 demographic covariates),Low
626,,3.147024125496695e-07,SES_group (entropy-balanced on 6 demographic covariates),Low
630,,2.1324804530953757e-10,SES_group (entropy-balanced on 6 demographic covariates),Low
633,,6.977384727206538e-12,SES_group (entropy-balanced on 6 demographic covariates),Low
640,,1.9188465973989213e-07,SES_group (entropy-balanced on 6 demographic covariates),Low
651,,0.017810724009082415,SES_group (entropy-balanced on 6 demographic covariates),Low
660,,9.101714693773232e-10,SES_group (entropy-balanced on 6 demographic covariates),Low
662,,3.51015660316932e-16,SES_group (entropy-balanced on 6 demographic covariates),Low
665,,1.347794598560923e-10,SES_group (entropy-balanced on 6 demographic covariates),Low
670,,1.2307977339218804e-07,SES_group (entropy-balanced on 6 demographic covariates),Low
671,,1.1533733476464061e-07,SES_group (entropy-balanced on 6 demographic covariates),Low
674,,1.3495802951853505e-09,SES_group (entropy-balanced on 6 demographic covariates),Low
680,,1.3096818510235423e-05,SES_group (entropy-balanced on 6 demographic covariates),Low
681,,0.0005798656604433706,SES_group (entropy-balanced on 6 demographic covariates),Low
707,,46.225311503391005,SES_group (entropy-balanced on 6 demographic covariates),Low
730,,3.6781612461633694e-06,SES_group (entropy-balanced on 6 demographic covariates),Low
740,,0.17952144303898399,SES_group (entropy-balanced on 6 demographic covariates),Low
750,,5.571432893799828e-16,SES_group (entropy-balanced on 6 demographic covariates),Low
762,,7.436403155619507e-10,SES_group (entropy-balanced on 6 demographic covariates),Low
773,,7.805414147431251e-11,SES_group (entropy-balanced on 6 demographic covariates),Low
774,,3.7582578622524707e-28,SES_group (entropy-balanced on 6 demographic covariates),Low
781,,87.60859132753029,SES_group (entropy-balanced on 6 demographic covariates),Low
786,,3.0173845192508403e-06,SES_group (entropy-balanced on 6 demographic covariates),Low
800,,9.605744561081999e-09,SES_group (entropy-balanced on 6 demographic covariates),Low
801,,1.0219703936257132e-16,SES_group (entropy-balanced on 6 demographic covariates),Low
803,,1.0701992952862431e-16,SES_group (entropy-balanced on 6 demographic covariates),Low
804,,8.0666171942814e-15,SES_group (entropy-balanced on 6 demographic covariates),Low
805,,6.446162330958494e-12,SES_group (entropy-balanced on 6 demographic covariates),Low
808,,3.391251972499262e-13,SES_group (entropy-balanced on 6 demographic covariates),Low
809,,4.2639390888617086e-10,SES_group (entropy-balanced on 6 demographic covariates),Low
815,,3.6807621956703573e-10,SES_group (entropy-balanced on 6 demographic covariates),Low
816,,5.25198747165654e-13,SES_group (entropy-balanced on 6 demographic covariates),Low
820,,2.780311313995203e-11,SES_group (entropy-balanced on 6 demographic covariates),Low
821,,1.4852553670657168e-13,SES_group (entropy-balanced on 6 demographic covariates),Low
824,,5.8982335871864746e-08,SES_group (entropy-balanced on 6 demographic covariates),Low
826,,3.0778960432735514e-05,SES_group (entropy-balanced on 6 demographic covariates),Low
827,,1.3026758939479457e-12,SES_group (entropy-balanced on 6 demographic covariates),Low
828,,1.4229215175017199e-11,SES_group (entropy-balanced on 6 demographic covariates),Low
829,,1.7249381046434864e-05,SES_group (entropy-balanced on 6 demographic covariates),Low
830,,5.15360503545028e-13,SES_group (entropy-balanced on 6 demographic covariates),Low
831,,2.2465722535996362e-08,SES_group (entropy-balanced on 6 demographic covariates),Low
840,,4.093845013136596e-12,SES_group (entropy-balanced on 6 demographic covariates),Low
843,,2.053736111789067e-08,SES_group (entropy-balanced on 6 demographic covariates),Low
852,,2.403465714484191e-13,SES_group (entropy-balanced on 6 demographic covariates),Low
898,,2.5289617417788453e-07,SES_group (entropy-balanced on 6 demographic covariates),Low
904,,1.11057754709452e-32,SES_group (entropy-balanced on 6 demographic covariates),Low
905,,1.4377344852371254e-25,SES_group (entropy-balanced on 6 demographic covariates),Low
910,,1.9494889031252088e-44,SES_group (entropy-balanced on 6 demographic covariates),Low
911,,1.9056966892584875e-36,SES_group (entropy-balanced on 6 demographic covariates),Low
913,,1.9872832693200121e-28,SES_group (entropy-balanced on 6 demographic covariates),Low
915,,2.030269945860342e-30,SES_group (entropy-balanced on 6 demographic covariates),Low
920,,1.547661452263707e-06,SES_group (entropy-balanced on 6 demographic covariates),Low
926,,4.903056902230051e-43,SES_group (entropy-balanced on 6 demographic covariates),Low
930,,1.8911889514101623e-15,SES_group (entropy-balanced on 6 demographic covariates),Low
931,,8.019861522560851e-28,SES_group (entropy-balanced on 6 demographic covariates),Low
940,,1.2583376418651074e-54,SES_group (entropy-balanced on 6 demographic covariates),Low
941,,1.566644747753328e-36,SES_group (entropy-balanced on 6 demographic covariates),Low
943,,5.00876585000583e-38,SES_group (entropy-balanced on 6 demographic covariates),Low
944,,3.6516341623714875e-49,SES_group (entropy-balanced on 6 demographic covariates),Low
945,,1.7132543773983738e-39,SES_group (entropy-balanced on 6 demographic covariates),Low
947,,1.2842192177758758e-46,SES_group (entropy-balanced on 6 demographic covariates),Low
949,,4.917092434746061e-25,SES_group (entropy-balanced on 6 demographic covariates),Low
950,,4.159434754915303e-39,SES_group (entropy-balanced on 6 demographic covariates),Low
951,,4.5052901153853743e-38,SES_group (entropy-balanced on 6 demographic covariates),Low
956,,4.756664463271088e-15,SES_group (entropy-balanced on 6 demographic covariates),Low
957,,1.6010124962457354e-36,SES_group (entropy-balanced on 6 demographic covariates),Low
967,,2.8360163416520097e-30,SES_group (entropy-balanced on 6 demographic covariates),Low
968,,2.301968935867499e-33,SES_group (entropy-balanced on 6 demographic covariates),Low
970,,4.3467202990529123e-17,SES_group (entropy-balanced on 6 demographic covariates),Low
980,,3.870675777816798e-32,SES_group (entropy-balanced on 6 demographic covariates),Low
981,,1.0224285316546496e-21,SES_group (entropy-balanced on 6 demographic covariates),Low
982,,5.79901861919097e-18,SES_group (entropy-balanced on 6 demographic covariates),Low
983,,1.48329822873874e-12,SES_group (entropy-balanced on 6 demographic covariates),Low
990,,5.705519170824005e-12,SES_group (entropy-balanced on 6 demographic covariates),Low
995,,7.187674096526607,SES_group (entropy-balanced on 6 demographic covariates),Low
998,,6.0941765148769546e-06,SES_group (entropy-balanced on 6 demographic covariates),Low
