zip3,share_black,share_hispanic,poverty_rate,median_income_approx,total_pop,poverty_decile,income_decile
595,0.00204264975311145,0.021242988609120127,0.21006961294854118,41927.581179645436,31083.75,9.0,3.0
596,0.0045582784017918,0.02422920748857125,0.0979750447169732,56275.326607748626,77775.25,2.0,8.0
597,0.003704909301270975,0.0301944866936547,0.1416824503392039,47175.48461662898,161783.75,5.0,5.0
598,0.003525269421478725,0.028176403160005352,0.17538776132424208,42708.58554368149,193879.25,8.0,3.0
599,0.002107356454103075,0.02485351977215805,0.14168024862656275,44158.1565340044,115193.5,5.0,3.0
600,0.0385935720657421,0.1585312677369276,0.0783505286596386,81292.42166513306,1640020.0,1.0,10.0
601,0.07000323710601918,0.20821810281185102,0.0878635509206526,72362.33279002778,1428013.25,2.0,10.0
602,0.17494575610590765,0.09589604229293949,0.11359107590981438,70397.87916971958,79377.0,3.0,9.0
603,0.1791405501752882,0.061028484745616375,0.0764341748478912,82878.34734503296,63008.75,1.0,10.0
604,0.22054824082180385,0.16239017912938822,0.11354526971321399,63483.81296848418,1446072.75,3.0,9.0
605,0.054896643777573445,0.17793479906992768,0.07301297291273502,82464.43395113188,1017224.5,1.0,10.0
606,0.32138166086703274,0.28522359768007677,0.2175397494879717,50878.37086252474,2690242.25,10.0,6.0
607,0.03476211357765777,0.1722198346445561,0.0885581218202441,55726.71956074824,108247.75,2.0,8.0
608,0.230706899211331,0.5219662059098802,0.1864103527599717,46704.306539663936,155197.25,8.0,5.0
609,0.10194859614363577,0.07785816959418197,0.14515038364412938,50216.02998270962,168080.75,5.0,6.0
610,0.028572269666202924,0.08755712239354155,0.10596203917820743,54577.31202596564,311103.75,3.0,7.0
611,0.14758886497913537,0.13015174360994405,0.1951173228089668,44625.45165360127,235248.0,9.0,4.0
612,0.0643318208065295,0.08833158684264365,0.11345284192951503,50775.58537414061,213587.0,3.0,6.0
613,0.0117084644678533,0.08060013640362346,0.1192858968757631,49919.30509051722,150809.25,3.0,6.0
614,0.046335988728448574,0.04719783940315647,0.1522198967276156,41065.160276658615,147495.25,6.0,2.0
615,0.012619727858133376,0.0203771636612367,0.08484400384209645,60029.14650371623,206018.75,1.0,8.0
616,0.18838932897930324,0.03960105101357107,0.1795136071777157,48739.49829844103,173339.25,8.0,5.0
617,0.05948969653132315,0.04031052565463503,0.12064723056685217,60381.358222228104,235610.75,3.0,8.0
618,0.12171003877853152,0.04643635033735045,0.1913378977751215,47233.32673488332,292613.75,9.0,5.0
619,0.020303130236107626,0.02538033954220265,0.16365085744711386,42278.23059866125,109117.0,7.0,3.0
620,0.0675988377306691,0.02000390620449425,0.13619051514830477,51306.78085649262,307691.25,5.0,6.0
622,0.19175562935847595,0.031807323287880496,0.1348078220993456,55228.648515249384,464156.75,5.0,7.0
623,0.03367572027715017,0.014783046664022251,0.13306933707455373,45194.04779198349,111660.25,4.0,4.0
624,0.030286679813047026,0.017594440671771176,0.1188573835377761,47200.79800053063,149904.75,3.0,5.0
625,0.09790989844706045,0.016448658952525425,0.14499386052486452,49198.43455227914,183382.5,5.0,6.0
626,0.0403697788917351,0.029951944976755726,0.11112176271705113,53465.30343243797,165411.5,3.0,7.0
627,0.16457753075468137,0.019913271589187174,0.1654895529275518,52032.05810418627,141671.25,7.0,7.0
628,0.0303255271573201,0.01521501998668125,0.158703667010129,41339.19103179236,212202.5,6.0,2.0
629,0.0858392733277467,0.0262388578498994,0.19974150662680046,38022.845890570476,226318.25,9.0,1.0
630,0.0963568722964331,0.021696800893569748,0.08899135419370185,64766.94707102417,719021.25,2.0,9.0
631,0.3433712833674672,0.027958211416802,0.1718606548190674,50844.41097646554,928527.25,7.0,6.0
633,0.039458966698396,0.026733840969401748,0.07540380270521399,66512.92242400613,484489.25,1.0,9.0
634,0.03343371574049553,0.011440729106667175,0.1453692983358306,42402.40802158918,67805.75,5.0,3.0
635,0.01687949574504585,0.0326612119831416,0.19181752247114842,35832.34935555282,61956.0,9.0,1.0
636,0.028682311911795575,0.011376610358802476,0.17818317429331126,38240.89619408699,133810.0,8.0,1.0
637,0.045958941508737326,0.017966051443478525,0.15651670257733888,44338.457610067846,127231.0,6.0,4.0
638,0.15523466952395276,0.027412894693721247,0.2183692103383171,34136.5291972099,122354.25,10.0,1.0
639,0.028274752905924426,0.014318396733646325,0.2140474647362339,33380.438694318575,84726.5,9.0,1.0
640,0.060542211162292095,0.047403491544075325,0.10373937768343743,60089.14414642368,606118.0,2.0,8.0
641,0.2635115677368642,0.09240744295789752,0.17116993339490263,49569.20741074273,550396.0,7.0,6.0
644,0.02298004949534665,0.014693460477335475,0.13076457864969382,45792.266860081625,104638.0,4.0,4.0
645,0.0457882360574628,0.055852985930493024,0.16367156981400138,44259.311535950015,87493.25,7.0,4.0
646,0.011039550602546775,0.013169206102420224,0.1500927944946668,40911.80258641996,72774.25,6.0,2.0
647,0.00643986544012705,0.01943538385982865,0.17198927624959437,41656.018056134,115983.75,7.0,2.0
648,0.0154507497011998,0.06782996248214986,0.17513397966579067,40483.71499479523,195969.0,8.0,2.0
650,0.010751347257954775,0.018596866747575127,0.14349640821166856,45987.00924488636,154688.25,5.0,4.0
651,0.12299344227306562,0.026580935886136924,0.11813171085695577,53210.218450776825,68708.0,3.0,7.0
652,0.07634880223467792,0.026475240367927123,0.17407242285230273,46036.47212571441,264904.0,8.0,4.0
653,0.03164255738157053,0.05950325867971633,0.17250571132990944,38612.90346591987,103762.0,7.0,2.0
654,0.03838923954417135,0.04646037967492107,0.16326933960648024,39928.377908965165,94884.25,7.0,2.0
655,0.033454480745595226,0.027657669741679974,0.16498361266538172,41200.566289476046,122055.75,7.0,2.0
656,0.00500975077951985,0.026920424663740852,0.17379004853542274,39665.867247418224,211533.0,8.0,2.0
657,0.004373631370372175,0.0321885604004723,0.16684386148692038,42847.38910181883,288352.75,7.0,3.0
658,0.03399648076147125,0.0332712418305788,0.18984999949707126,40538.00382404025,221301.25,9.0,2.0
660,0.0418036825467935,0.062084654986127676,0.10547368111044422,61574.630701412585,484881.75,2.0,9.0
661,0.2592967134388917,0.27023039093100587,0.2375707719594891,40835.76890607913,150543.75,10.0,2.0
662,0.041713288706031,0.0619849774760894,0.0615124006759761,78614.36729536214,374228.5,1.0,10.0
664,0.08683228502021963,0.08190994747443953,0.11721286822639482,48126.67927369043,84503.5,3.0,5.0
665,0.02881821210517835,0.045886970008931875,0.14734667591693817,50290.270676842294,130330.0,6.0,6.0
666,0.08547120670382773,0.11449747288787678,0.16545760556851447,49165.69146294936,163349.25,7.0,6.0
667,0.0148771084974818,0.0337790061172312,0.17555719354544713,39382.66162390252,117968.5,8.0,2.0
668,0.012443318440745074,0.1265408383821712,0.16407779932093966,42306.40570787846,60611.75,7.0,3.0
669,0.0035508754874125,0.022703880267115,0.13067664254305994,40822.402824114535,25290.75,4.0,2.0
670,0.013658011006213226,0.05363311515803685,0.09659991697083092,55655.48689986514,183115.25,2.0,8.0
671,0.01150312235296615,0.0664972332659009,0.10406440458136908,52247.41097936191,112759.0,2.0,7.0
672,0.1054166147983159,0.1466384543215772,0.1630084654908763,50204.43094721985,409328.0,7.0,6.0
673,0.0443585671609438,0.04717692657744065,0.16608138808552722,40283.08719317778,62429.0,7.0,2.0
674,0.017609359377541274,0.059940349244679926,0.12094562249213993,48431.06608354034,137700.0,3.0,5.0
675,0.02213288767429775,0.09507592723525515,0.12226958055906208,45138.73114797943,123005.5,4.0,4.0
676,0.0115182069058366,0.0340775498160622,0.13426489626632934,42927.57644173298,59203.25,5.0,3.0
677,0.00775703337005065,0.050703773816092,0.11730630268024991,43675.85944608232,31040.5,3.0,3.0
678,0.012771793259162225,0.3908992049120754,0.133594910227505,50735.71155685096,116857.75,4.0,6.0
679,0.027418802669741248,0.4890240928554377,0.15935107979399252,49092.23633842486,31249.25,6.0,5.0
680,0.01878471757412405,0.04794546359069235,0.08568334297444062,64171.25170663958,198365.5,1.0,9.0
681,0.10381684605750807,0.11236251404415938,0.12839788855818804,57734.78671090887,589917.75,4.0,8.0
683,0.003327541303628525,0.051870262237380275,0.10971402484570007,49693.974937494975,81268.0,3.0,6.0
684,0.007558619076645175,0.03881192784661223,0.08512565786643495,55056.98024351386,71743.5,1.0,7.0
685,0.037732671398936775,0.061932064201793605,0.14693421272764684,52440.992747557066,269039.75,5.0,7.0
686,0.0036961071367368,0.12924278718860482,0.09961090616817064,50716.560227705064,73461.5,2.0,6.0
687,0.0114984629800637,0.11555919470026076,0.1242568375452427,46420.066772294114,129018.0,4.0,4.0
688,0.014692171193111425,0.15490553186056671,0.1262503215832877,49059.33175396721,164954.75,4.0,5.0
689,0.004465404986295875,0.05634112870789758,0.11195368457279385,46806.86896213463,73113.5,3.0,5.0
690,0.0041167929301564,0.046974842507372425,0.11031470555245833,44632.95704129669,25509.0,3.0,4.0
691,0.0050145618503717754,0.0633727314286793,0.1079783659969678,47606.66265378842,79542.75,3.0,5.0
692,0.0013904729901545,0.020561857808868753,0.10813776065570764,41265.678456096444,8451.5,3.0,2.0
693,0.005336101930789975,0.1461628849570385,0.1580211221360456,42499.12908911923,70224.25,6.0,3.0
700,0.2912546348418883,0.10760165370225858,0.15683397822416997,49560.36258704166,569067.75,6.0,6.0
701,0.5492393793229138,0.05468568382343667,0.24665400128683024,40400.13259296096,385610.5,10.0,2.0
703,0.2015298244356405,0.04153911700021697,0.16810909723817166,48859.20095680858,277849.75,7.0,5.0
704,0.19865129684744576,0.03892801081606938,0.15813792557236866,51392.077817501064,426988.0,6.0,6.0
705,0.27327172039660513,0.02877921435001725,0.1905446261245397,44763.27362614664,626754.75,9.0,4.0
706,0.21357289811050686,0.026400413309302175,0.16047748558260466,45649.60871063345,262924.25,7.0,4.0
707,0.24563355746379975,0.029599528019251826,0.1250085647008244,58248.22999142048,401691.5,4.0,8.0
708,0.4616444773661919,0.04011177018388458,0.19728028145030035,50561.434023429196,377234.25,9.0,6.0
710,0.3034972657649741,0.023228324566489024,0.18194490192517518,42380.56526798924,180752.5,8.0,3.0
711,0.4369099059715974,0.0364137773189301,0.1890140449929385,44459.209758247496,303520.0,9.0,4.0
712,0.37900736145366576,0.019766998616970552,0.24354085248270294,37087.206295334545,336747.5,10.0,1.0
713,0.3499178622071554,0.018040905132136575,0.21552013730594205,37605.59584764909,202536.75,9.0,1.0
714,0.2144347520564726,0.047017405414800054,0.1794075565296953,39621.899308460335,193710.0,8.0,2.0
716,0.42576295436142,0.03447772219728795,0.23300372997596652,34839.36070782308,167717.75,10.0,1.0
717,0.3594369035227843,0.02667507846300265,0.21240049669366484,35355.15458764545,108520.25,9.0,1.0
718,0.2287191606387496,0.08782915436381208,0.21366648363608362,37146.650756134215,127271.75,9.0,1.0
719,0.0734223449255326,0.04660358364305067,0.1948245260722896,37719.52561926793,170543.75,9.0,1.0
720,0.10917622230633206,0.040060390206259476,0.14711617266361451,47582.55414131492,385274.25,6.0,5.0
721,0.17883283932712474,0.038108725253612946,0.15355518589257403,46337.72785540096,313176.0,6.0,4.0
722,0.39484939987365436,0.05873753561039417,0.16916771914806944,49673.70815172378,214877.75,7.0,6.0
723,0.4605880702957582,0.025246285793620624,0.2547295458730753,34354.286864472735,173097.75,10.0,1.0
724,0.06508414061366757,0.031198958762415324,0.20035824107166605,37823.45723281949,222275.25,9.0,1.0
725,0.01204810840203325,0.029914655264861298,0.21155716845096323,34185.103699481624,106238.25,9.0,1.0
726,0.00275834052307375,0.04042713064136137,0.17272604885604925,35723.1678823165,137931.75,8.0,1.0
727,0.0210406295658688,0.15222832853808502,0.1556181609667417,48419.50499815031,443920.0,6.0,5.0
728,0.022752290724308424,0.09701838783000644,0.18719046306573206,37738.183422838134,123385.0,8.0,1.0
729,0.036893242648690074,0.09142860307147005,0.19743829890043316,40625.05610623036,228963.5,9.0,2.0
730,0.0473859263374469,0.0578645097456536,0.12203140948222198,56975.512339444045,682725.75,4.0,8.0
731,0.1486844665230594,0.1727392947581538,0.1833798003080607,45903.0568697656,646047.25,8.0,4.0
734,0.04161453924879298,0.0742642956894415,0.16143941427395048,40936.665814776294,92977.25,7.0,2.0
735,0.11586408653684897,0.1260018003784237,0.1597989794439213,44185.901462531314,212002.5,6.0,3.0
736,0.027976210766534802,0.12550501096114144,0.14867543672684447,45931.36746642397,59695.25,6.0,4.0
737,0.027200296987405073,0.0925211739964858,0.12788510749663612,47487.046246232545,107009.75,4.0,5.0
738,0.008580042021485474,0.10410287735801768,0.1306001887067867,49865.712884229,32552.75,4.0,6.0
739,0.010390394901008276,0.36955682896425385,0.1302370587367464,48272.952191552184,28611.5,4.0,5.0
740,0.0251329695350467,0.04382290286053335,0.11820645749165153,53735.592302929785,592529.75,3.0,7.0
741,0.14459126237460865,0.13667269931425996,0.1903237260027101,44326.455295801716,415290.75,9.0,4.0
743,0.00765444265369385,0.0337945644741581,0.19483697978576878,38882.23486400226,130349.0,9.0,2.0
744,0.06417975382356678,0.04615559612041813,0.2010181953711789,38491.18132445883,223076.0,9.0,2.0
745,0.0271012834589378,0.038132792817293176,0.19045695799817214,38366.454252895004,86123.5,9.0,2.0
746,0.016165244034102452,0.05947273765596137,0.17472186178382731,42492.00336508996,56110.0,8.0,3.0
747,0.058128816541903904,0.04611217563735305,0.2231552253436972,34497.85406691168,88292.0,10.0,1.0
748,0.03181715549175368,0.038438596451252874,0.18301584301267299,40989.51173044789,198674.75,8.0,2.0
749,0.0164457371208214,0.053195743404316376,0.22041641702324058,35615.41295584185,114761.5,10.0,1.0
750,0.0993306464706541,0.24024266712462422,0.09923444911156154,74674.73746178701,2117510.5,2.0,10.0
751,0.2282693822957042,0.23430455040481502,0.14015115500046338,54659.108837719556,749904.0,5.0,7.0
752,0.23168840708967586,0.4109297550942303,0.22577480838803737,48796.28092336266,1283906.75,10.0,5.0
753,,,,,0.0,,
754,0.08192214766009705,0.14707393844650818,0.1674930270585792,45611.843733205096,336543.25,7.0,4.0
755,0.21657672569755285,0.059654346095886907,0.1786812809177779,42080.37308251293,126490.25,8.0,3.0
756,0.1881791024115603,0.13258538787285515,0.15882521631523608,45554.963283622834,336011.25,6.0,4.0
757,0.1454540586393645,0.16227093111782248,0.16939334985548532,46035.30751570571,348450.5,7.0,4.0
758,0.1939512016188644,0.1434645618652146,0.1584527394313917,40554.29231227642,126837.0,6.0,2.0
759,0.17924036341953492,0.14987742951523286,0.20498248981127004,37867.458577534315,258123.0,9.0,1.0
760,0.0937051127816816,0.18903297231221655,0.11966814016123035,65515.26875293203,1157815.75,3.0,9.0
761,0.1604279876968409,0.3326195025167809,0.17841299343736922,51440.29531285619,919366.0,8.0,6.0
762,0.0535996413298449,0.1555968334509079,0.10129789724526513,70058.78329851443,447655.0,2.0,9.0
763,0.08550939239861997,0.16522976147272644,0.14148223946930813,45722.88287924684,173177.0,5.0,4.0
764,0.0139609519162253,0.17629808965778962,0.17668013486682027,42930.347849731734,143227.75,8.0,3.0
765,0.1691802701215399,0.21373208859335463,0.14080598494007865,49990.17029503161,477560.75,5.0,6.0
766,0.08974910320196913,0.15951316176331273,0.14480342112195294,48514.809832758925,160547.5,5.0,5.0
767,0.1802482407730603,0.27913942663801466,0.2472386710519308,37884.645873833586,172369.25,10.0,1.0
768,0.024715092760563,0.24215101581785908,0.1813314469878431,39752.48319858775,88397.0,8.0,2.0
769,0.0347615359298769,0.38110502553806813,0.14983145867221143,46360.36270991741,130854.0,6.0,4.0
770,0.2213079380025199,0.4413403695611839,0.2058053022030497,52989.92234950756,2940978.0,9.0,7.0
772,,,,,0.0,,
773,0.0956803879166229,0.21072388815929216,0.11158685111084778,70766.81260401409,1096632.5,3.0,9.0
774,0.1530704473961358,0.25620677525860835,0.09260649599826609,81813.28619333377,1029174.5,2.0,10.0
775,0.11720368123927827,0.33593649123354963,0.1390485827132319,63014.30605367813,1152209.75,5.0,9.0
776,0.12430794029964758,0.11974688217409397,0.1544948042472621,48733.61052296647,271114.75,6.0,5.0
777,0.4292464180837428,0.14258790143789765,0.1857774709442228,44011.83985798285,142918.25,8.0,3.0
778,0.1263009655032979,0.21306143390463136,0.23485283194306344,43633.34934255625,298932.25,10.0,3.0
779,0.060759086654046224,0.3869339455715557,0.15205715725716393,49138.462419531716,165250.5,6.0,6.0
780,0.008604611863587125,0.6773347472247582,0.2188726423416082,50602.928605828725,544015.25,10.0,6.0
781,0.06585005619548623,0.36668136429956016,0.11336174876724578,60662.580828380596,390216.0,3.0,8.0
782,0.06666984481131415,0.5990146772296643,0.1769588813954438,52375.205339022825,1614847.25,8.0,7.0
783,0.015362972090151075,0.6347492488301596,0.19859286034800389,42834.737682488296,233171.5,9.0,3.0
784,0.04041956928695513,0.600210532842705,0.1773448262075173,49808.78275938868,308641.25,8.0,6.0
785,0.0037583264372340252,0.9011742908797298,0.3472444505727576,33926.609538013465,1273666.0,10.0,1.0
786,0.06202326154359315,0.2923089053255759,0.11263872283296075,64907.346183537324,872153.75,3.0,9.0
787,0.07350709629951448,0.32540687952316216,0.17015744080879758,62241.146585328526,965525.0,7.0,9.0
788,0.009937452601128799,0.7983444985330039,0.256356445700365,36020.47086711285,176792.5,10.0,1.0
789,0.08885419981320213,0.2099060963518932,0.1308595100545302,47479.29792243898,68207.75,4.0,5.0
790,0.025292670018298526,0.39905050322337127,0.16210097899944584,46861.20599244513,225290.5,7.0,5.0
791,0.06306824048248963,0.2737033601514737,0.15957351963990452,50254.95556286701,221082.5,6.0,6.0
792,0.0588106788306164,0.2905515277569624,0.18413503248839702,39555.56056009556,32888.0,8.0,2.0
793,0.03275825364318837,0.45037261456957617,0.16331207020752156,45764.06502147675,144520.75,7.0,4.0
794,0.07205688686843298,0.3234329269952659,0.19358599265952267,45926.23091609124,256212.75,9.0,4.0
795,0.0372556652278513,0.2548793787559579,0.14354451024425696,44250.05613030637,94905.0,5.0,3.0
796,0.08781995263004572,0.2386705555037393,0.1621452008791318,44432.895860250785,128839.25,7.0,4.0
797,0.04786960456069365,0.476932616612155,0.13437737776301661,54745.80602275815,393906.5,5.0,7.0
798,0.014216329978356649,0.8452442058519435,0.33404561976882463,30856.5960856995,73879.0,10.0,1.0
799,0.028652865373747876,0.8088971684104557,0.22512840456063113,42502.18685244057,756056.0,10.0,3.0
800,0.07418193866484427,0.2264908368961815,0.12155251214171038,65105.36623195282,788922.75,4.0,9.0
801,0.011726993350338775,0.0907695760042234,0.0544248982878911,87971.98972027858,651536.5,1.0,10.0
802,0.06989996564666559,0.3138949798079964,0.16638144703629754,53098.42537699051,1006722.75,7.0,7.0
803,0.007728596458154775,0.08225186880448668,0.1784084575642749,61713.77255599502,123704.5,8.0,9.0
804,0.004847611575344425,0.0842548586994175,0.08438026433041568,72634.7082768153,210333.5,1.0,10.0
805,0.006962395212923525,0.13696445752255343,0.11636099551449763,63742.80443980398,496350.0,3.0,9.0
806,0.011764087778428575,0.3326137656197028,0.13929683870667842,57890.99843044996,256794.25,5.0,8.0
807,0.015420074508174824,0.2355560859355305,0.1400931443785371,42823.01208008551,69258.0,5.0,3.0
808,0.04247505658187223,0.10907084113313435,0.09095730339991633,58889.09622819086,114717.5,2.0,8.0
809,0.05891386171232917,0.16083795626762615,0.12664274783567955,59203.14655921102,531947.5,4.0,8.0
810,0.0181701461903968,0.3950256662695574,0.18460537734665394,41267.33870927599,230114.0,8.0,2.0
811,0.004263112297088326,0.360811238602461,0.16722741227375287,43072.233463990866,71347.5,7.0,3.0
812,0.03915803806253905,0.10758057970623469,0.12139909833270932,43794.52233107292,84611.5,4.0,3.0
813,0.00264038578195645,0.10943804530008468,0.13928899501999042,51737.794253360335,66396.25,5.0,6.0
814,0.006350225818434,0.15797786264566505,0.13722139392091293,47848.139792473274,84214.75,5.0,5.0
815,0.006039415082324375,0.13517941827803312,0.13838329849507022,52382.61992181026,143469.75,5.0,7.0
816,0.004436335715003975,0.23689211400743831,0.10879659377538665,64616.296997537036,151072.25,3.0,9.0
820,0.022425572264801377,0.12084621457115477,0.13994025635722993,53696.03898142568,128768.5,5.0,7.0
821,0.0155970295885001,0.04218254036013383,0.12097075670214616,80611.25,747.75,3.0,10.0
822,0.0024877990044944003,0.07912334340276983,0.15704088475878733,43545.887273300585,24760.0,6.0,3.0
823,0.008617054181031175,0.16708648497983453,0.1144056618337997,57813.42673847634,16225.0,3.0,8.0
824,0.003674465608941775,0.06951401519582177,0.09680650496200142,50675.42783779068,52813.75,2.0,6.0
825,0.003963342181767375,0.0587969924489615,0.14410965163025463,49707.20823294763,38983.25,5.0,6.0
826,0.007494500367403725,0.07073588387378008,0.08951551400126502,57528.873774822045,92261.0,2.0,8.0
827,0.0050865383257269504,0.0653228458538898,0.0745755891544352,72987.3719731916,60387.25,1.0,10.0
828,0.00389433871672195,0.037357709860243046,0.08109707310085759,54556.923079479006,37062.75,1.0,7.0
829,0.00349370844936375,0.1283287652859889,0.10578446345753198,69114.82697664486,70312.75,3.0,9.0
830,0.0012330117500824749,0.13574092958026512,0.07752769034509727,71871.47067109504,20839.75,1.0,9.0
831,0.0007657025813367501,0.04093298784925485,0.07598902234222957,66684.83233352994,22196.25,1.0,9.0
832,0.004410769084088725,0.10211096724358222,0.1431215415478614,45507.3637655315,172605.5,5.0,4.0
833,0.00291597742234135,0.21510123975595546,0.1502829786316755,45233.6424074922,185847.75,6.0,4.0
834,0.003951687457345675,0.104321088187457,0.16110086020708075,47419.17267338419,200245.0,7.0,5.0
835,0.002456909176833525,0.02976589938875365,0.12815590074144667,42938.076775097186,69116.75,4.0,3.0
836,0.00489463356036275,0.1589790593946236,0.1516331530551366,49851.07705433303,436729.5,6.0,6.0
837,0.011989118121896776,0.07303688166672635,0.1404638012906929,51660.59889365098,260504.5,5.0,6.0
838,0.003144411467049325,0.03540013123656228,0.14659764165769393,44731.96301750292,249774.5,5.0,4.0
840,0.0075882973354048,0.10255699280122385,0.08284412381550779,70682.8476122729,1255397.25,1.0,9.0
841,0.01974150029099255,0.20942789883716426,0.15227546918638915,53706.41200770356,596884.25,6.0,7.0
843,0.004872908739727175,0.09022227339971713,0.12649250916049465,54209.421596466855,177366.0,4.0,7.0
844,0.013562177327244926,0.17964810384951213,0.13394977882615738,53652.005217125465,186857.75,4.0,7.0
845,0.00351532289632165,0.08700083423252868,0.1618982802172206,45342.08039102658,55635.0,7.0,4.0
846,0.00532160714504545,0.11987869440011817,0.16933882352600876,51882.11545943495,289412.75,7.0,7.0
847,0.00441050784229515,0.08567981540855277,0.15341666927820388,47478.3640788718,225875.25,6.0,5.0
850,0.06198310691519525,0.41606723944189217,0.23051120077215775,48300.478977609084,1339003.25,10.0,5.0
851,0.0439224919999113,0.2829472163137961,0.13982591317271428,52025.568371222544,388465.5,5.0,7.0
852,0.0322390519235692,0.19197463192596184,0.11883704529008002,64908.8595907099,1449016.75,3.0,9.0
853,0.04571763120397585,0.33751094319663427,0.1393958290816362,55150.18852239566,1273205.75,5.0,7.0
855,0.01013183105976055,0.24743152871990218,0.19717486196500134,41850.588758228565,94794.75,9.0,3.0
856,0.025449572711166,0.36624143308727297,0.14820560045684805,51350.54716342584,294667.0,6.0,6.0
857,0.03363690050257895,0.36209111875095223,0.18946805594418023,48077.25858704834,885034.5,9.0,5.0
859,0.005626486137646775,0.12181211916460867,0.2216685251057101,42533.625435920076,78305.75,10.0,3.0
860,0.011012155308905125,0.13024864731056252,0.24646001876324908,45979.75691840466,179634.5,10.0,4.0
863,0.005209683264465875,0.13762323021775183,0.15332417806145823,44871.091855728766,210342.75,6.0,4.0
864,0.00956539963470975,0.15509069896993186,0.17189146766068175,39518.11596482201,194758.0,7.0,2.0
865,0.002909007785414525,0.018237727644924276,0.39949370251505867,26543.975267793532,62309.75,10.0,1.0
870,0.0071796489987711,0.4175559795588643,0.2060695185999682,49204.888943631406,198998.5,9.0,6.0
871,0.026011688690701702,0.47442586432814116,0.16770028348782154,50595.66577301565,732142.5,7.0,6.0
873,0.005457738226084075,0.14099281869769378,0.3362304853620866,33837.47293782794,73709.5,10.0,1.0
874,0.006137854835360576,0.19747202663693203,0.20036195816785046,50104.59059627698,123880.25,9.0,6.0
875,0.0054701087064934,0.5459123376475319,0.1756343538121686,52491.76200324356,229994.5,8.0,7.0
877,0.00790684938092725,0.6662049299221571,0.23106525391213678,33370.460629089524,41477.5,10.0,1.0
878,0.0089622647188328,0.4093707561473987,0.23322416253388542,37161.87641571903,18411.25,10.0,1.0
879,0.00198743192981495,0.4205305094715439,0.2582369013924168,27910.386987153463,15847.5,10.0,1.0
880,0.0124910181332575,0.6399179537154374,0.2571181716363759,38890.56269471819,273476.25,10.0,2.0
881,0.045820730620282975,0.39394899490144536,0.20148134912757637,39574.95473071194,70892.5,9.0,2.0
882,0.020044206981749125,0.4985618154676628,0.1637729067761827,46463.66817393771,184525.5,7.0,4.0
883,0.029788564690174775,0.27975617933084795,0.16284072645363531,41567.40731646827,77474.5,7.0,2.0
884,0.015425132715682376,0.48160854207418585,0.17068179205870662,33057.96410961876,17020.0,7.0,1.0
890,0.10201174090869095,0.2379148483707599,0.12552931572096482,58754.14179840806,588222.5,4.0,8.0
891,0.09863118330502388,0.309749417930913,0.15224704577741188,53665.10813575236,1426803.0,6.0,7.0
893,0.022003427940536176,0.1175600437478161,0.12465722578866685,49871.516733838456,12113.0,4.0,6.0
894,0.014174248150884826,0.1973982901775151,0.12546214835317177,55973.5933913863,288028.25,4.0,8.0
895,0.02531571787762995,0.21261575291911086,0.15268257589823908,55731.32126602507,279583.5,6.0,8.0
897,0.012636689128665274,0.1946703012702615,0.1510158853316937,55112.1257899004,66845.5,6.0,7.0
898,0.007936586252437625,0.2315052817815496,0.09031938561691387,71290.29749415809,55863.75,2.0,9.0
900,0.13469951796733187,0.528248832280293,0.2502635469638783,47165.15597012209,2410712.0,10.0,5.0
902,0.08577069902605079,0.5470975871354196,0.16260066328396278,72332.00779948915,1244779.0,7.0,10.0
903,0.3578726598361826,0.5728131144433941,0.22876754737302574,43492.133196187766,135675.25,10.0,3.0
904,0.0376422637795912,0.13492529183743207,0.1087208144817094,77026.50711209835,92569.0,3.0,10.0
905,0.040401105510550026,0.23650996996419923,0.0930984181500222,71031.7882194618,173779.25,2.0,9.0
906,0.02123085988657825,0.608390903023571,0.1139936140250785,65082.6761639357,733574.75,3.0,9.0
907,0.08967247866411075,0.4559343848439251,0.13930463918027977,62880.4614955913,625563.25,5.0,9.0
908,0.12864738367641942,0.4119255197748075,0.19620905277128337,56246.151851180155,474241.5,9.0,8.0
910,0.055795051451678845,0.25322762545152805,0.0976354665698741,79418.71886849673,286067.5,2.0,10.0
911,0.0917457336669389,0.3027377007751591,0.1199850529948572,76114.04890582868,167158.25,3.0,10.0
912,0.01324383041008575,0.16953942797735522,0.1317165890511497,59777.04957069214,205011.0,4.0,8.0
913,0.03367728413385935,0.3977134612094068,0.12006587288291107,76992.07681572004,1373426.5,3.0,10.0
914,0.04083471219675078,0.4808063488814583,0.19762540650155735,55568.04546671637,310814.0,9.0,7.0
915,0.0167725767802616,0.2581609507641207,0.08981525706956107,67536.24652439874,106900.25,2.0,9.0
916,0.04782742247283785,0.4126010242238313,0.16562272356667657,56415.358964174186,213505.5,7.0,8.0
917,0.037138970866195053,0.5067668575469464,0.12579003805796013,65813.1395357743,1942067.25,4.0,9.0
918,0.01439993872894325,0.3435455148451555,0.1358298305219705,53283.29972658913,83753.0,5.0,7.0
919,0.05478884252403175,0.47622859111558447,0.1308602703878055,61491.584855044304,547771.75,4.0,9.0
920,0.0250099941009711,0.2847143946775583,0.1273746637799205,67859.62305709957,1255684.25,4.0,9.0
921,0.0661165390736991,0.29215457654273935,0.1477019626342118,68369.24438681696,1313786.0,6.0,9.0
922,0.03192602187931565,0.5362127149140776,0.19156663981437816,48145.66620788653,769852.75,9.0,5.0
