fold,Arm,Model,Feature,Kind,Importance_raw,Importance_share,Rank,Chi2_Score
8,Structured+TFIDF_chi2,Logistic,txt:really payment,tfidf,0.072338,0.001354,278,4.292
8,Structured+TFIDF_chi2,Logistic,txt:reason high,tfidf,0.051744,0.000968,393,3.173
8,Structured+TFIDF_chi2,Logistic,txt:rebuild credit,tfidf,0.083802,0.001568,227,2.486
8,Structured+TFIDF_chi2,Logistic,txt:refinance,tfidf,0.181067,0.003389,50,4.732
8,Structured+TFIDF_chi2,Logistic,txt:refinance credit,tfidf,0.189636,0.003549,47,3.275
8,Structured+TFIDF_chi2,Logistic,txt:refinance new,tfidf,0.068228,0.001277,303,2.217
8,Structured+TFIDF_chi2,Logistic,txt:regent,tfidf,0.03399,0.000636,498,2.176
8,Structured+TFIDF_chi2,Logistic,txt:relief,tfidf,0.138849,0.002598,102,2.532
8,Structured+TFIDF_chi2,Logistic,txt:removing,tfidf,0.035427,0.000663,496,2.479
8,Structured+TFIDF_chi2,Logistic,txt:reorganization,tfidf,0.073633,0.001378,272,2.293
8,Structured+TFIDF_chi2,Logistic,txt:repair,tfidf,0.278114,0.005205,26,2.658
8,Structured+TFIDF_chi2,Logistic,txt:repair damage,tfidf,0.053809,0.001007,385,4.098
8,Structured+TFIDF_chi2,Logistic,txt:repair improvement,tfidf,0.069255,0.001296,296,2.169
8,Structured+TFIDF_chi2,Logistic,txt:repair vehicle,tfidf,0.058902,0.001102,357,2.964
8,Structured+TFIDF_chi2,Logistic,txt:requested debt,tfidf,0.05874,0.001099,360,2.38
8,Structured+TFIDF_chi2,Logistic,txt:resort,tfidf,0.171212,0.003204,56,2.591
8,Structured+TFIDF_chi2,Logistic,txt:resort spa,tfidf,0.074357,0.001392,265,2.472
8,Structured+TFIDF_chi2,Logistic,txt:ring,tfidf,0.367632,0.00688,8,5.479
8,Structured+TFIDF_chi2,Logistic,txt:royal,tfidf,0.151056,0.002827,81,2.286
8,Structured+TFIDF_chi2,Logistic,txt:ruining,tfidf,0.023282,0.000436,539,2.056
8,Structured+TFIDF_chi2,Logistic,txt:sailing,tfidf,0.082638,0.001546,234,3.689
8,Structured+TFIDF_chi2,Logistic,txt:salary,tfidf,0.27914,0.005224,25,2.471
8,Structured+TFIDF_chi2,Logistic,txt:sarah,tfidf,0.089783,0.00168,196,7.358
8,Structured+TFIDF_chi2,Logistic,txt:scottsdale,tfidf,0.082759,0.001549,232,5.121
8,Structured+TFIDF_chi2,Logistic,txt:scripps,tfidf,0.085259,0.001596,221,2.794
8,Structured+TFIDF_chi2,Logistic,txt:secure solution,tfidf,0.109695,0.002053,146,4.952
8,Structured+TFIDF_chi2,Logistic,txt:senate,tfidf,0.153411,0.002871,78,9.41
8,Structured+TFIDF_chi2,Logistic,txt:seperate,tfidf,0.078624,0.001471,247,2.281
8,Structured+TFIDF_chi2,Logistic,txt:sheet,tfidf,0.098205,0.001838,170,2.651
8,Structured+TFIDF_chi2,Logistic,txt:sheet metal,tfidf,0.107681,0.002015,149,3.951
8,Structured+TFIDF_chi2,Logistic,txt:sheetmetal,tfidf,0.1632,0.003054,64,11.729
8,Structured+TFIDF_chi2,Logistic,txt:shoot,tfidf,0.038299,0.000717,480,2.031
8,Structured+TFIDF_chi2,Logistic,txt:short month,tfidf,0.028863,0.00054,520,2.024
8,Structured+TFIDF_chi2,Logistic,txt:sick,tfidf,0.129092,0.002416,113,2.522
8,Structured+TFIDF_chi2,Logistic,txt:simple payment,tfidf,0.090043,0.001685,195,4.554
8,Structured+TFIDF_chi2,Logistic,txt:simplexgrinnell,tfidf,0.032574,0.00061,503,2.096
8,Structured+TFIDF_chi2,Logistic,txt:simpson,tfidf,0.066725,0.001249,309,4.094
8,Structured+TFIDF_chi2,Logistic,txt:sinai school,tfidf,0.089045,0.001666,200,2.292
8,Structured+TFIDF_chi2,Logistic,txt:singer,tfidf,0.045892,0.000859,439,2.04
8,Structured+TFIDF_chi2,Logistic,txt:situation debt,tfidf,0.054332,0.001017,379,2.842
8,Structured+TFIDF_chi2,Logistic,txt:sky,tfidf,0.109271,0.002045,147,2.144
8,Structured+TFIDF_chi2,Logistic,txt:social worker,tfidf,0.042719,0.000799,454,3.173
8,Structured+TFIDF_chi2,Logistic,txt:standing account,tfidf,0.039421,0.000738,476,3.33
8,Structured+TFIDF_chi2,Logistic,txt:star card,tfidf,0.045106,0.000844,444,3.436
8,Structured+TFIDF_chi2,Logistic,txt:starbucks,tfidf,0.126104,0.00236,119,5.704
8,Structured+TFIDF_chi2,Logistic,txt:start anew,tfidf,0.046295,0.000866,435,2.41
8,Structured+TFIDF_chi2,Logistic,txt:starting fresh,tfidf,0.079095,0.00148,246,2.18
8,Structured+TFIDF_chi2,Logistic,txt:state highway,tfidf,0.065601,0.001228,315,3.11
8,Structured+TFIDF_chi2,Logistic,txt:state postal,tfidf,0.126965,0.002376,117,3.409
8,Structured+TFIDF_chi2,Logistic,txt:steel,tfidf,0.336193,0.006292,11,4.546
8,Structured+TFIDF_chi2,Logistic,txt:stress,tfidf,0.164644,0.003081,62,2.328
8,Structured+TFIDF_chi2,Logistic,txt:stress debt,tfidf,0.03544,0.000663,495,2.694
8,Structured+TFIDF_chi2,Logistic,txt:suitable,tfidf,0.063983,0.001197,333,3.444
8,Structured+TFIDF_chi2,Logistic,txt:summer month,tfidf,0.049423,0.000925,417,2.307
8,Structured+TFIDF_chi2,Logistic,txt:superstore,tfidf,0.098274,0.001839,169,6.697
8,Structured+TFIDF_chi2,Logistic,txt:surface,tfidf,0.083104,0.001555,229,2.094
8,Structured+TFIDF_chi2,Logistic,txt:surgery center,tfidf,0.068934,0.00129,298,2.069
8,Structured+TFIDF_chi2,Logistic,txt:swoop,tfidf,0.080767,0.001511,240,4.421
8,Structured+TFIDF_chi2,Logistic,txt:taking help,tfidf,0.039842,0.000746,472,2.289
8,Structured+TFIDF_chi2,Logistic,txt:tarp,tfidf,0.077797,0.001456,252,4.745
8,Structured+TFIDF_chi2,Logistic,txt:tech data,tfidf,0.061073,0.001143,348,2.194
8,Structured+TFIDF_chi2,Logistic,txt:technology,tfidf,0.267387,0.005004,28,2.323
8,Structured+TFIDF_chi2,Logistic,txt:tempe,tfidf,0.064755,0.001212,326,2.809
8,Structured+TFIDF_chi2,Logistic,txt:tenet,tfidf,0.101805,0.001905,158,3.256
8,Structured+TFIDF_chi2,Logistic,txt:terrace,tfidf,0.089732,0.001679,197,2.67
8,Structured+TFIDF_chi2,Logistic,txt:thats,tfidf,0.08845,0.001655,203,2.06
8,Structured+TFIDF_chi2,Logistic,txt:total total,tfidf,0.030261,0.000566,514,2.652
8,Structured+TFIDF_chi2,Logistic,txt:track consolidation,tfidf,0.031752,0.000594,506,2.254
8,Structured+TFIDF_chi2,Logistic,txt:trailer,tfidf,0.220271,0.004122,35,3.452
8,Structured+TFIDF_chi2,Logistic,txt:travel,tfidf,0.27989,0.005238,24,2.737
8,Structured+TFIDF_chi2,Logistic,txt:treat,tfidf,0.04932,0.000923,418,2.488
8,Structured+TFIDF_chi2,Logistic,txt:trump,tfidf,0.200807,0.003758,42,8.91
8,Structured+TFIDF_chi2,Logistic,txt:trustworthy,tfidf,0.153453,0.002872,77,2.954
8,Structured+TFIDF_chi2,Logistic,txt:tube,tfidf,0.073484,0.001375,273,3.396
8,Structured+TFIDF_chi2,Logistic,txt:tyson,tfidf,0.049697,0.00093,412,2.22
8,Structured+TFIDF_chi2,Logistic,txt:unc,tfidf,0.071802,0.001344,282,2.43
8,Structured+TFIDF_chi2,Logistic,txt:unexpected personal,tfidf,0.026532,0.000497,529,3.015
8,Structured+TFIDF_chi2,Logistic,txt:union bank,tfidf,0.069857,0.001307,294,2.167
8,Structured+TFIDF_chi2,Logistic,txt:united nation,tfidf,0.180583,0.003379,51,6.284
8,Structured+TFIDF_chi2,Logistic,txt:university,tfidf,0.579903,0.010852,2,4.947
8,Structured+TFIDF_chi2,Logistic,txt:unwanted,tfidf,0.04276,0.0008,453,2.723
8,Structured+TFIDF_chi2,Logistic,txt:update home,tfidf,0.094292,0.001765,181,3.622
8,Structured+TFIDF_chi2,Logistic,txt:ups,tfidf,0.327895,0.006136,13,3.88
8,Structured+TFIDF_chi2,Logistic,txt:used debt,tfidf,0.093395,0.001748,186,3.411
8,Structured+TFIDF_chi2,Logistic,txt:used paid,tfidf,0.051017,0.000955,403,3.443
8,Structured+TFIDF_chi2,Logistic,txt:utility month,tfidf,0.03768,0.000705,483,2.526
8,Structured+TFIDF_chi2,Logistic,txt:vacation debt,tfidf,0.036579,0.000685,489,2.817
8,Structured+TFIDF_chi2,Logistic,txt:vacation vacation,tfidf,0.145808,0.002729,89,3.861
8,Structured+TFIDF_chi2,Logistic,txt:vacation year,tfidf,0.047363,0.000886,429,2.21
8,Structured+TFIDF_chi2,Logistic,txt:vaction,tfidf,0.072121,0.00135,279,3.192
8,Structured+TFIDF_chi2,Logistic,txt:venetian,tfidf,0.042955,0.000804,452,2.082
8,Structured+TFIDF_chi2,Logistic,txt:ventura,tfidf,0.05507,0.001031,378,2.515
8,Structured+TFIDF_chi2,Logistic,txt:verified,tfidf,0.142209,0.002661,93,2.614
8,Structured+TFIDF_chi2,Logistic,txt:verizon communication,tfidf,0.067954,0.001272,305,2.82
8,Structured+TFIDF_chi2,Logistic,txt:visa mastercard,tfidf,0.046049,0.000862,437,2.324
8,Structured+TFIDF_chi2,Logistic,txt:volunteer work,tfidf,0.026507,0.000496,530,3.324
8,Structured+TFIDF_chi2,Logistic,txt:walmart,tfidf,0.237219,0.004439,32,4.017
8,Structured+TFIDF_chi2,Logistic,txt:wanna,tfidf,0.123044,0.002303,122,7.792
8,Structured+TFIDF_chi2,Logistic,txt:wedding,tfidf,0.140296,0.002626,98,3.771
8,Structured+TFIDF_chi2,Logistic,txt:wedding dress,tfidf,0.0489,0.000915,422,2.136
8,Structured+TFIDF_chi2,Logistic,txt:wedding june,tfidf,0.065469,0.001225,317,2.054
8,Structured+TFIDF_chi2,Logistic,txt:went year,tfidf,0.030922,0.000579,510,2.386
8,Structured+TFIDF_chi2,Logistic,txt:west marine,tfidf,0.070735,0.001324,288,3.993
8,Structured+TFIDF_chi2,Logistic,txt:wet,tfidf,0.097443,0.001824,172,5.046
8,Structured+TFIDF_chi2,Logistic,txt:witch,tfidf,0.065324,0.001222,318,2.515
8,Structured+TFIDF_chi2,Logistic,txt:worker,tfidf,0.184845,0.003459,49,2.664
8,Structured+TFIDF_chi2,Logistic,txt:working law,tfidf,0.029993,0.000561,515,2.477
8,Structured+TFIDF_chi2,Logistic,txt:year feb,tfidf,0.040478,0.000758,468,2.499
8,Structured+TFIDF_chi2,Logistic,txt:year god,tfidf,0.023894,0.000447,537,2.016
8,Structured+TFIDF_chi2,Logistic,txt:year refi,tfidf,0.065212,0.00122,320,2.195
8,Structured+TFIDF_chi2,Logistic,txt:year thing,tfidf,0.044949,0.000841,445,2.084
8,Structured+TFIDF_chi2,Logistic,txt:year union,tfidf,0.028893,0.000541,519,2.123
8,Structured+TFIDF_chi2,Logistic,txt:young college,tfidf,0.062001,0.00116,341,2.319
8,Structured+TFIDF_chi2,XGBoost,acc_now_delinq,structured,0.0,0.0,421,
8,Structured+TFIDF_chi2,XGBoost,acc_open_past_24mths,structured,35.885437,0.005853,28,
8,Structured+TFIDF_chi2,XGBoost,annual_inc,structured,67.860878,0.011068,3,
8,Structured+TFIDF_chi2,XGBoost,avg_cur_bal,structured,0.0,0.0,603,
8,Structured+TFIDF_chi2,XGBoost,bc_open_to_buy,structured,23.694265,0.003865,131,
8,Structured+TFIDF_chi2,XGBoost,bc_util,structured,26.388216,0.004304,97,
8,Structured+TFIDF_chi2,XGBoost,chargeoff_within_12_mths,structured,0.0,0.0,604,
8,Structured+TFIDF_chi2,XGBoost,collections_12_mths_ex_med,structured,0.0,0.0,605,
8,Structured+TFIDF_chi2,XGBoost,delinq_2yrs,structured,16.087967,0.002624,203,
8,Structured+TFIDF_chi2,XGBoost,delinq_amnt,structured,0.0,0.0,607,
8,Structured+TFIDF_chi2,XGBoost,dti,structured,19.115543,0.003118,190,
8,Structured+TFIDF_chi2,XGBoost,emp_length,structured,26.34112,0.004296,99,
8,Structured+TFIDF_chi2,XGBoost,inq_last_6mths,structured,48.190044,0.00786,5,
8,Structured+TFIDF_chi2,XGBoost,int_rate,structured,241.64415,0.039413,1,
8,Structured+TFIDF_chi2,XGBoost,loan_amnt,structured,21.575178,0.003519,164,
8,Structured+TFIDF_chi2,XGBoost,mo_sin_old_il_acct,structured,0.0,0.0,616,
8,Structured+TFIDF_chi2,XGBoost,mo_sin_old_rev_tl_op,structured,0.0,0.0,425,
8,Structured+TFIDF_chi2,XGBoost,mo_sin_rcnt_rev_tl_op,structured,0.0,0.0,595,
8,Structured+TFIDF_chi2,XGBoost,mo_sin_rcnt_tl,structured,0.0,0.0,515,
8,Structured+TFIDF_chi2,XGBoost,mort_acc,structured,30.037554,0.004899,52,
8,Structured+TFIDF_chi2,XGBoost,mths_since_last_delinq,structured,29.983181,0.00489,55,
8,Structured+TFIDF_chi2,XGBoost,mths_since_last_major_derog,structured,0.0,0.0,611,
8,Structured+TFIDF_chi2,XGBoost,mths_since_last_record,structured,40.607159,0.006623,19,
8,Structured+TFIDF_chi2,XGBoost,mths_since_recent_bc,structured,21.677536,0.003536,161,
8,Structured+TFIDF_chi2,XGBoost,mths_since_recent_bc_dlq,structured,0.0,0.0,401,
8,Structured+TFIDF_chi2,XGBoost,mths_since_recent_inq,structured,41.015499,0.00669,16,
8,Structured+TFIDF_chi2,XGBoost,mths_since_recent_revol_delinq,structured,23.383654,0.003814,133,
8,Structured+TFIDF_chi2,XGBoost,num_accts_ever_120_pd,structured,0.0,0.0,612,
8,Structured+TFIDF_chi2,XGBoost,num_actv_bc_tl,structured,0.0,0.0,613,
8,Structured+TFIDF_chi2,XGBoost,num_actv_rev_tl,structured,0.0,0.0,614,
8,Structured+TFIDF_chi2,XGBoost,num_bc_sats,structured,0.0,0.0,493,
8,Structured+TFIDF_chi2,XGBoost,num_bc_tl,structured,0.0,0.0,494,
8,Structured+TFIDF_chi2,XGBoost,num_il_tl,structured,0.0,0.0,594,
8,Structured+TFIDF_chi2,XGBoost,num_op_rev_tl,structured,0.0,0.0,430,
8,Structured+TFIDF_chi2,XGBoost,num_rev_accts,structured,0.0,0.0,437,
8,Structured+TFIDF_chi2,XGBoost,num_tl_120dpd_2m,structured,0.0,0.0,444,
8,Structured+TFIDF_chi2,XGBoost,num_tl_30dpd,structured,0.0,0.0,448,
8,Structured+TFIDF_chi2,XGBoost,num_tl_90g_dpd_24m,structured,0.0,0.0,459,
8,Structured+TFIDF_chi2,XGBoost,num_tl_op_past_12m,structured,0.0,0.0,467,
8,Structured+TFIDF_chi2,XGBoost,open_acc,structured,20.912565,0.003411,172,
8,Structured+TFIDF_chi2,XGBoost,pct_tl_nvr_dlq,structured,0.0,0.0,470,
8,Structured+TFIDF_chi2,XGBoost,percent_bc_gt_75,structured,19.064674,0.003109,191,
8,Structured+TFIDF_chi2,XGBoost,pub_rec,structured,0.0,0.0,485,
8,Structured+TFIDF_chi2,XGBoost,pub_rec_bankruptcies,structured,30.484388,0.004972,50,
8,Structured+TFIDF_chi2,XGBoost,revol_bal,structured,26.486658,0.00432,94,
8,Structured+TFIDF_chi2,XGBoost,revol_util,structured,34.827579,0.00568,33,
8,Structured+TFIDF_chi2,XGBoost,tax_liens,structured,0.0,0.0,601,
8,Structured+TFIDF_chi2,XGBoost,term,structured,117.400513,0.019148,2,
8,Structured+TFIDF_chi2,XGBoost,tot_coll_amt,structured,0.0,0.0,584,
8,Structured+TFIDF_chi2,XGBoost,tot_cur_bal,structured,0.0,0.0,585,
8,Structured+TFIDF_chi2,XGBoost,total_acc,structured,23.311705,0.003802,134,
8,Structured+TFIDF_chi2,XGBoost,total_bal_ex_mort,structured,19.879061,0.003242,184,
8,Structured+TFIDF_chi2,XGBoost,total_bc_limit,structured,25.492842,0.004158,107,
8,Structured+TFIDF_chi2,XGBoost,total_il_high_credit_limit,structured,0.0,0.0,587,
8,Structured+TFIDF_chi2,XGBoost,total_rev_hi_lim,structured,0.0,0.0,588,
8,Structured+TFIDF_chi2,XGBoost,fico_midpoint,structured,46.130905,0.007524,7,
8,Structured+TFIDF_chi2,XGBoost,credit_history_months,structured,25.513489,0.004161,105,
8,Structured+TFIDF_chi2,XGBoost,initial_list_status_w,structured,0.0,0.0,589,
8,Structured+TFIDF_chi2,XGBoost,addr_state_AL,structured,41.403343,0.006753,14,
8,Structured+TFIDF_chi2,XGBoost,addr_state_AR,structured,12.942478,0.002111,212,
8,Structured+TFIDF_chi2,XGBoost,addr_state_AZ,structured,0.0,0.0,591,
8,Structured+TFIDF_chi2,XGBoost,addr_state_CA,structured,38.979637,0.006358,20,
8,Structured+TFIDF_chi2,XGBoost,addr_state_CO,structured,17.313608,0.002824,197,
8,Structured+TFIDF_chi2,XGBoost,addr_state_CT,structured,0.0,0.0,593,
8,Structured+TFIDF_chi2,XGBoost,addr_state_DC,structured,41.260647,0.00673,15,
8,Structured+TFIDF_chi2,XGBoost,addr_state_DE,structured,22.613251,0.003688,146,
8,Structured+TFIDF_chi2,XGBoost,addr_state_FL,structured,29.989845,0.004891,54,
8,Structured+TFIDF_chi2,XGBoost,addr_state_GA,structured,19.33028,0.003153,187,
8,Structured+TFIDF_chi2,XGBoost,addr_state_HI,structured,12.538342,0.002045,214,
8,Structured+TFIDF_chi2,XGBoost,addr_state_IA,structured,0.0,0.0,563,
8,Structured+TFIDF_chi2,XGBoost,addr_state_ID,structured,0.0,0.0,564,
8,Structured+TFIDF_chi2,XGBoost,addr_state_IL,structured,25.448769,0.004151,108,
8,Structured+TFIDF_chi2,XGBoost,addr_state_IN,structured,0.0,0.0,565,
8,Structured+TFIDF_chi2,XGBoost,addr_state_KS,structured,22.012775,0.00359,157,
8,Structured+TFIDF_chi2,XGBoost,addr_state_KY,structured,22.57003,0.003681,147,
8,Structured+TFIDF_chi2,XGBoost,addr_state_LA,structured,20.429554,0.003332,179,
8,Structured+TFIDF_chi2,XGBoost,addr_state_MA,structured,13.715843,0.002237,210,
8,Structured+TFIDF_chi2,XGBoost,addr_state_MD,structured,0.0,0.0,570,
8,Structured+TFIDF_chi2,XGBoost,addr_state_MI,structured,0.0,0.0,583,
8,Structured+TFIDF_chi2,XGBoost,addr_state_MN,structured,24.389896,0.003978,122,
8,Structured+TFIDF_chi2,XGBoost,addr_state_MO,structured,12.398468,0.002022,215,
8,Structured+TFIDF_chi2,XGBoost,addr_state_MS,structured,0.0,0.0,548,
8,Structured+TFIDF_chi2,XGBoost,addr_state_MT,structured,22.241716,0.003628,153,
8,Structured+TFIDF_chi2,XGBoost,addr_state_NC,structured,16.385565,0.002673,200,
8,Structured+TFIDF_chi2,XGBoost,addr_state_NE,structured,0.0,0.0,551,
8,Structured+TFIDF_chi2,XGBoost,addr_state_NH,structured,22.384888,0.003651,149,
8,Structured+TFIDF_chi2,XGBoost,addr_state_NJ,structured,16.726536,0.002728,199,
8,Structured+TFIDF_chi2,XGBoost,addr_state_NM,structured,17.021194,0.002776,198,
8,Structured+TFIDF_chi2,XGBoost,addr_state_NV,structured,26.390154,0.004304,96,
8,Structured+TFIDF_chi2,XGBoost,addr_state_NY,structured,11.239785,0.001833,219,
8,Structured+TFIDF_chi2,XGBoost,addr_state_OH,structured,26.19467,0.004272,100,
8,Structured+TFIDF_chi2,XGBoost,addr_state_OK,structured,8.826111,0.00144,222,
8,Structured+TFIDF_chi2,XGBoost,addr_state_OR,structured,12.396393,0.002022,216,
8,Structured+TFIDF_chi2,XGBoost,addr_state_PA,structured,35.194164,0.00574,29,
8,Structured+TFIDF_chi2,XGBoost,addr_state_RI,structured,0.0,0.0,558,
8,Structured+TFIDF_chi2,XGBoost,addr_state_SC,structured,0.0,0.0,559,
8,Structured+TFIDF_chi2,XGBoost,addr_state_SD,structured,0.0,0.0,524,
8,Structured+TFIDF_chi2,XGBoost,addr_state_TN,structured,0.0,0.0,525,
8,Structured+TFIDF_chi2,XGBoost,addr_state_TX,structured,24.331469,0.003969,124,
8,Structured+TFIDF_chi2,XGBoost,addr_state_UT,structured,0.0,0.0,526,
8,Structured+TFIDF_chi2,XGBoost,addr_state_VA,structured,22.338879,0.003644,151,
8,Structured+TFIDF_chi2,XGBoost,addr_state_VT,structured,18.528692,0.003022,193,
8,Structured+TFIDF_chi2,XGBoost,addr_state_WA,structured,21.416155,0.003493,169,
8,Structured+TFIDF_chi2,XGBoost,addr_state_WI,structured,11.084166,0.001808,220,
8,Structured+TFIDF_chi2,XGBoost,addr_state_WV,structured,0.0,0.0,531,
8,Structured+TFIDF_chi2,XGBoost,addr_state_WY,structured,32.827351,0.005354,42,
8,Structured+TFIDF_chi2,XGBoost,purpose_credit_card,structured,50.000267,0.008155,4,
8,Structured+TFIDF_chi2,XGBoost,purpose_debt_consolidation,structured,28.024221,0.004571,77,
8,Structured+TFIDF_chi2,XGBoost,purpose_educational,structured,13.853779,0.00226,209,
8,Structured+TFIDF_chi2,XGBoost,purpose_home_improvement,structured,22.560596,0.00368,148,
8,Structured+TFIDF_chi2,XGBoost,purpose_house,structured,18.068966,0.002947,195,
8,Structured+TFIDF_chi2,XGBoost,purpose_major_purchase,structured,27.094131,0.004419,84,
8,Structured+TFIDF_chi2,XGBoost,purpose_medical,structured,15.794007,0.002576,205,
8,Structured+TFIDF_chi2,XGBoost,purpose_moving,structured,26.611319,0.00434,92,
8,Structured+TFIDF_chi2,XGBoost,purpose_other,structured,43.032322,0.007019,11,
8,Structured+TFIDF_chi2,XGBoost,purpose_renewable_energy,structured,31.727175,0.005175,45,
8,Structured+TFIDF_chi2,XGBoost,purpose_vacation,structured,16.22596,0.002646,202,
8,Structured+TFIDF_chi2,XGBoost,purpose_wedding,structured,22.366623,0.003648,150,
8,Structured+TFIDF_chi2,XGBoost,home_ownership_NONE,structured,0.0,0.0,518,
8,Structured+TFIDF_chi2,XGBoost,home_ownership_OTHER,structured,0.0,0.0,519,
8,Structured+TFIDF_chi2,XGBoost,home_ownership_OWN,structured,27.04192,0.004411,87,
8,Structured+TFIDF_chi2,XGBoost,home_ownership_RENT,structured,24.078535,0.003927,126,
8,Structured+TFIDF_chi2,XGBoost,verification_status_Source Verified,structured,8.693151,0.001418,223,
8,Structured+TFIDF_chi2,XGBoost,verification_status_Verified,structured,24.746763,0.004036,116,
8,Structured+TFIDF_chi2,XGBoost,grade_ord,structured,26.645266,0.004346,91,
8,Structured+TFIDF_chi2,XGBoost,sub_grade_ord,structured,22.181744,0.003618,154,
8,Structured+TFIDF_chi2,XGBoost,txt:accenture,tfidf,0.0,0.0,522,2.369
8,Structured+TFIDF_chi2,XGBoost,txt:ace,tfidf,0.0,0.0,523,4.146
8,Structured+TFIDF_chi2,XGBoost,txt:ace hardware,tfidf,0.0,0.0,503,3.969
8,Structured+TFIDF_chi2,XGBoost,txt:advantage tax,tfidf,0.0,0.0,504,2.067
8,Structured+TFIDF_chi2,XGBoost,txt:aegis,tfidf,0.0,0.0,505,2.636
8,Structured+TFIDF_chi2,XGBoost,txt:affiliated,tfidf,0.0,0.0,566,2.482
8,Structured+TFIDF_chi2,XGBoost,txt:airtran,tfidf,0.0,0.0,507,8.485
8,Structured+TFIDF_chi2,XGBoost,txt:alittle,tfidf,0.0,0.0,508,2.56
8,Structured+TFIDF_chi2,XGBoost,txt:ambulance service,tfidf,0.0,0.0,509,2.215
8,Structured+TFIDF_chi2,XGBoost,txt:american airline,tfidf,0.0,0.0,510,4.132
8,Structured+TFIDF_chi2,XGBoost,txt:ann,tfidf,0.0,0.0,511,3.566
8,Structured+TFIDF_chi2,XGBoost,txt:apr,tfidf,34.834354,0.005682,32,4.539
8,Structured+TFIDF_chi2,XGBoost,txt:apr credit,tfidf,33.936928,0.005535,37,2.093
8,Structured+TFIDF_chi2,XGBoost,txt:arizona,tfidf,33.162739,0.005409,41,2.018
8,Structured+TFIDF_chi2,XGBoost,txt:asking consolidate,tfidf,0.0,0.0,512,2.104
8,Structured+TFIDF_chi2,XGBoost,txt:atleast,tfidf,26.354349,0.004298,98,2.865
8,Structured+TFIDF_chi2,XGBoost,txt:atomics,tfidf,0.0,0.0,513,4.627
8,Structured+TFIDF_chi2,XGBoost,txt:bagel,tfidf,0.0,0.0,514,5.979
8,Structured+TFIDF_chi2,XGBoost,txt:baking,tfidf,0.0,0.0,473,4.908
8,Structured+TFIDF_chi2,XGBoost,txt:bank account,tfidf,28.684273,0.004678,71,2.387
8,Structured+TFIDF_chi2,XGBoost,txt:beaver,tfidf,0.0,0.0,474,2.822
8,Structured+TFIDF_chi2,XGBoost,txt:bedroom set,tfidf,0.0,0.0,475,2.225
8,Structured+TFIDF_chi2,XGBoost,txt:behavioral,tfidf,0.0,0.0,476,2.237
8,Structured+TFIDF_chi2,XGBoost,txt:behavioral health,tfidf,0.0,0.0,477,4.934
8,Structured+TFIDF_chi2,XGBoost,txt:bellevue,tfidf,0.0,0.0,478,4.749
8,Structured+TFIDF_chi2,XGBoost,txt:best wish,tfidf,0.0,0.0,479,2.884
8,Structured+TFIDF_chi2,XGBoost,txt:bike,tfidf,28.445726,0.00464,73,2.324
8,Structured+TFIDF_chi2,XGBoost,txt:blessed,tfidf,0.0,0.0,480,2.909
8,Structured+TFIDF_chi2,XGBoost,txt:blockbuster,tfidf,0.0,0.0,481,4.675
8,Structured+TFIDF_chi2,XGBoost,txt:blue sky,tfidf,0.0,0.0,482,3.819
8,Structured+TFIDF_chi2,XGBoost,txt:booming,tfidf,0.0,0.0,483,2.282
8,Structured+TFIDF_chi2,XGBoost,txt:bower,tfidf,0.0,0.0,484,3.892
8,Structured+TFIDF_chi2,XGBoost,txt:break,tfidf,0.0,0.0,501,3.138
8,Structured+TFIDF_chi2,XGBoost,txt:bright horizon,tfidf,0.0,0.0,502,4.478
8,Structured+TFIDF_chi2,XGBoost,txt:build business,tfidf,0.0,0.0,460,4.365
8,Structured+TFIDF_chi2,XGBoost,txt:buisness,tfidf,0.0,0.0,461,3.025
8,Structured+TFIDF_chi2,XGBoost,txt:bus,tfidf,0.0,0.0,462,2.06
8,Structured+TFIDF_chi2,XGBoost,txt:business growth,tfidf,0.0,0.0,463,2.746
8,Structured+TFIDF_chi2,XGBoost,txt:business started,tfidf,0.0,0.0,464,2.148
8,Structured+TFIDF_chi2,XGBoost,txt:buster,tfidf,0.0,0.0,465,3.746
8,Structured+TFIDF_chi2,XGBoost,txt:cablevision,tfidf,0.0,0.0,466,2.598
8,Structured+TFIDF_chi2,XGBoost,txt:candidate stable,tfidf,19.880941,0.003243,183,2.017
8,Structured+TFIDF_chi2,XGBoost,txt:cape,tfidf,25.147638,0.004102,113,3.744
8,Structured+TFIDF_chi2,XGBoost,txt:cape fear,tfidf,0.0,0.0,468,2.125
8,Structured+TFIDF_chi2,XGBoost,txt:car replace,tfidf,0.0,0.0,469,3.644
8,Structured+TFIDF_chi2,XGBoost,txt:car service,tfidf,12.138866,0.00198,218,3.048
8,Structured+TFIDF_chi2,XGBoost,txt:car walmart,tfidf,0.0,0.0,471,3.539
8,Structured+TFIDF_chi2,XGBoost,txt:card,tfidf,26.165648,0.004268,101,2.613
8,Structured+TFIDF_chi2,XGBoost,txt:card allied,tfidf,0.0,0.0,472,2.085
8,Structured+TFIDF_chi2,XGBoost,txt:card consolidation,tfidf,34.996605,0.005708,31,2.945
8,Structured+TFIDF_chi2,XGBoost,txt:card food,tfidf,0.0,0.0,447,3.279
8,Structured+TFIDF_chi2,XGBoost,txt:card forever,tfidf,21.297979,0.003474,170,2.079
8,Structured+TFIDF_chi2,XGBoost,txt:card major,tfidf,0.0,0.0,449,3.975
